,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0,(2.171554025256368e-06+6.334642030309978e-07j),(2.171554025256368e-06-6.334642030309978e-07j),(3.085243249054467e-06+0j),(-5.022573805627611e-07-1.1902402650775538e-07j),(-5.022573805627611e-07+1.1902402650775538e-07j),(-2.5540344885290472e-06+0j),(-4.679827179123661e-06+0j),(1.8272399741392325e-05+1.9049467416972024e-05j),(1.8272399741392325e-05-1.9049467416972024e-05j),(8.7360448229533e-06+0j),(1.9654500734893886e-05+0j),(4.313743388331845e-06+0j),(-0.0003877610347861621+0j),(-2.194976241062515e-06-5.447549629388911e-06j),(-2.194976241062515e-06+5.447549629388911e-06j),(0.0002332732601214495+0j),(-6.0654246354487685e-05+1.9540282193549174e-05j),(-6.0654246354487685e-05-1.9540282193549174e-05j),(-2.2185976704329734e-05+0j),(8.017031154722871e-06+0j),(1.074174942861333e-05+0j),(0.00031538144150511415+0j),(-0.00010613768491261221+0j),(0.00010083231157524886-4.586190662630016e-05j),(0.00010083231157524886+4.586190662630016e-05j),(0.00014576542670313668+0j),(0.005597298581954959+0j),(-0.00012278872955412255+0j),(4.332446890670641e-05+0j),(-1.2794942301541424e-05-3.989132119349561e-06j),(-1.2794942301541424e-05+3.989132119349561e-06j),(3.169714316027071e-05+0j),(0.00013267114098107662+0j),(7.458283822037517e-05+0j),(0.00011577381516550788+0j),(0.0004614117102798595-0.00021892926372784835j),(0.0004614117102798595+0.00021892926372784835j),(-0.0035079838139972404+0j),(0.005075472893045525-0.0027216042850707603j),(0.005075472893045525+0.0027216042850707603j),(-0.0007723546024741323-0.0003268945713948421j),(-0.0007723546024741323+0.0003268945713948421j),(0.00253157562199962+0j),(0.0019720548880725873+0j),(0.002748380873871798+0j),(0.00028117266515577036+0j),(-0.0005745034101763452+0j),(0.0006080912444260033-0.0005674080568412577j),(0.0006080912444260033+0.0005674080568412577j),(-8.117481337432661e-05+0j),(0.0007266207798286139+0j),(0.001201421979936208+0j),(-0.0005892576963708707+0.00013478362847329568j),(-0.0005892576963708707-0.00013478362847329568j),(0.001243554110957318+0j),(0.001259078091709489+7.412092712438191e-06j),(0.001259078091709489-7.412092712438191e-06j),(-0.00018944090980267856+0j),(0.0013187445929187093+0j),(-8.854459383926136e-05+0j),(0.0009075324405499973+0j),(0.0002568206334351302+0j),(-0.000927785883535553+0j),(0.0016027492407925863-0.0009636731981334843j),(0.0016027492407925863+0.0009636731981334843j),(-0.00012652385587682573+0j),(0.0003813278327973818+0j),(-0.590051627086383+0j),(-0.0001831204453859584+0j),(0.006284867478169718+0j),(0.0002914009449118086+0j),(-0.00021837356143100504+0j),(-4.127129113471516e-05+0j),(9.573231032589362e-06+1.0991918394164522e-05j),(9.573231032589362e-06-1.0991918394164522e-05j),(-9.180232039655e-07+0j),(3.1374517679840154e-07+0j),(-5.513344778190172e-07+0j),(8.126044094265292e-06-5.324534425324747e-06j),(8.126044094265292e-06+5.324534425324747e-06j),(-0.001394369240774409+0j),(6.66034400391017e-05+0j),(-1.1787270803001741e-05+0j),(-3.065058165363199e-06+0j),(-5.15311474955304e-07+0j),(9.778790683865332e-07+0j),(5.283679003283368e-07+0j),(4.845097202121362e-06+0j),(-5.048055819307979e-06+0j),(1.005407122663898e-06+0j),(3.1756151722600193e-07+0j),(-4.10458440528616e-06+0j)
1,(0.14672633097121163-6.209117765360611e-07j),(0.14672633097121163+6.209117765360611e-07j),(0.08632632581297268+0j),(0.03504763959991687+0.02086975176522752j),(0.03504763959991687-0.02086975176522752j),(-0.0039118513592481+0j),(-0.006214006237523199+0j),(0.05654696229043625-0.03389471431624937j),(0.05654696229043625+0.03389471431624937j),(0.049592141230883936+0j),(0.07146936861767501+0j),(-0.0028844524424456895+0j),(0.058922245490273244+0j),(0.014329129294576703-0.02714534147520635j),(0.014329129294576703+0.02714534147520635j),(-0.02660069917338321+0j),(-0.03358539186717088-0.017658334758733275j),(-0.03358539186717088+0.017658334758733275j),(0.16214977163171654+0j),(0.012110775280741531+0j),(0.008912273003358883+0j),(0.050523490473316314+0j),(0.024155939555631875+0j),(-0.026953298963713783+0.017120709851843798j),(-0.026953298963713783-0.017120709851843798j),(0.546758081528926+0j),(-0.04252884714202674+0j),(-0.000695149083935748+0j),(0.0033827635876616633+0j),(-0.0018638108590246295-0.00022930052960954572j),(-0.0018638108590246295+0.00022930052960954572j),(0.008300561328864297+0j),(0.054117199698338794+0j),(0.035541663616493385+0j),(0.04473660063095277+0j),(0.5757590745622094+0.00021927534761689618j),(0.5757590745622094-0.00021927534761689618j),(0.07642269876943415+0j),(-0.2116075505835203+0.12006294652313475j),(-0.2116075505835203-0.12006294652313475j),(-0.6499266076298241+0.0003241171895326918j),(-0.6499266076298241-0.0003241171895326918j),(-0.010709638808692714+0j),(0.04655615722729499+0j),(0.4729760099165537+0j),(0.03781002454256482+0j),(-0.6746599075817599+0j),(0.19388427074280276-0.2535680370350492j),(0.19388427074280276+0.2535680370350492j),(-0.027624823137177543+0j),(0.3565104070854678+0j),(0.6071065739861318+0j),(-0.5715350796581546-0.00011825092204737915j),(-0.5715350796581546+0.00011825092204737915j),(0.6370731388493378+0j),(0.6600276274020875-7.690462669392887e-06j),(0.6600276274020875+7.690462669392887e-06j),(-0.10419005675845894+0j),(0.6677229518893685+0j),(-0.04243798684097642+0j),(0.4304785484909138+0j),(0.11538472733970409+0j),(-0.41122735906779767+0j),(0.6761512646482427+0.0009543217537407149j),(0.6761512646482427-0.0009543217537407149j),(-0.11021115861956965+0j),(0.05237040637460654+0j),(0.7836703032327118+0j),(-0.6985593366640498+0j),(-0.12196575833573275+0j),(0.16578604066495523+0j),(-0.700557253030237+0j),(-0.5554160113849149+0j),(0.40705468555660973+9.726410812235518e-05j),(0.40705468555660973-9.726410812235518e-05j),(0.000233241137754978+0j),(0.06527173261235665+0j),(0.019576003077393492+0j),(-0.39026071164513515+4.488889558091547e-05j),(-0.39026071164513515-4.488889558091547e-05j),(0.27445272121070674+0j),(-0.4404318450255754+0j),(-0.6929230310688407+0j),(0.01896848840835519+0j),(0.04093631772039355+0j),(0.04470756862879674+0j),(0.01570855287386893+0j),(0.699553338151458+0j),(0.3781205189072457+0j),(0.10234683963605848+0j),(0.035615135426474834+0j),(-0.6203309113791543+0j)
2,(-0.14672855829598133+0j),(-0.14672855829598133-0j),(-0.08632926286568157+0j),(-0.035047228395950786-0.020869568378889952j),(-0.035047228395950786+0.020869568378889952j),(0.0039138981786808+0j),(0.006217925732168655+0j),(-0.056566011219625734+0.033875864923924165j),(-0.056566011219625734-0.033875864923924165j),(-0.04960824183015592+0j),(-0.07148933254066552+0j),(0.002878648401276831+0j),(-0.05853021407453888+0j),(-0.014324554325741423+0.027153123441565688j),(-0.014324554325741423-0.027153123441565688j),(0.026368696296211115+0j),(0.033644832759804885+0.01763943523948006j),(0.033644832759804885-0.01763943523948006j),(-0.16212988593813135+0j),(-0.012119357197207158+0j),(-0.00892281420988594+0j),(-0.050837747863548007+0j),(-0.024050372567043784+0j),(0.026853061951506493-0.017075126530290415j),(0.026853061951506493+0.017075126530290415j),(-0.5469053151112965+0j),(0.03693138858192249+0j),(0.0008173383157440741+0j),(-0.0034258613751461686+0j),(0.0018765613015864055+0.00023326706023452085j),(0.0018765613015864055-0.00023326706023452085j),(-0.0083318411429661+0j),(-0.054248439852050065+0j),(-0.035616197590979115+0j),(-0.04485224888938573+0j),(-0.5762192523400725+0j),(-0.5762192523400725-0j),(-0.07291342637624952+0j),(0.20653084461341786-0.11734200448768504j),(0.20653084461341786+0.11734200448768504j),(0.6506964106549116+0j),(0.6506964106549116-0j),(0.008177788930382176+0j),(-0.04852683818615074+0j),(-0.4757241346734796+0j),(-0.03809244372705273+0j),(0.675219370065654+0j),(-0.1944940769526304+0.25413780393041907j),(-0.1944940769526304-0.25413780393041907j),(0.02770899194492286+0j),(-0.3572260519075995+0j),(-0.6082958448570152+0j),(0.5721073307394148+0j),(0.5721073307394148-0j),(-0.6383041637284689+0j),(-0.6612737654500481+0j),(-0.6612737654500481-0j),(0.10438203402660273+0j),(-0.6690265262073088+0j),(0.04252541391761248+0j),(-0.43137762103141464+0j),(-0.11563904827875854+0j),(0.4121471742888422+0j),(-0.6777488035136496+0j),(-0.6777488035136496-0j),(0.11010326397926493+0j),(-0.052749957834282525+0j),(-0.19361954577511295+0j),(0.6987486675811881+0j),(0.11537147475168302+0j),(-0.16632899093261508+0j),(0.7007570989314695+0j),(0.5556627670268386+0j),(-0.407261023892683+0j),(-0.407261023892683-0j),(-0.00022495303437234293+0j),(-0.06529002292617242+0j),(-0.019583476194308436+0j),(0.3904777483819046+0j),(0.3904777483819046-0j),(-0.2729571452229217+0j),(0.44060779673130473+0j),(0.6930910197850747+0j),(-0.018917898616877794+0j),(-0.04119483050114843+0j),(-0.04477757908689429+0j),(-0.01574262408728479+0j),(-0.6976574262719607+0j),(0.9038755952540735+0j),(-0.10279664200736743+0j),(-0.035917815719659144+0j),(0.6222783709896224+0j)
3,(7.1265702879555e-05+2.396716960669979e-05j),(7.1265702879555e-05-2.396716960669979e-05j),(0.0001763970995588932+0j),(-5.891077186758793e-05-2.1872916636290515e-05j),(-5.891077186758793e-05+2.1872916636290515e-05j),(-0.00023351692181679826+0j),(-0.00040680909496473947+0j),(0.0009490867451655741+0.0013467523270942205j),(0.0009490867451655741-0.0013467523270942205j),(-0.0004726748497490693+0j),(0.0011064146163774313+0j),(0.00024219509320925133+0j),(-0.02811604221644785+0j),(-0.0002616306759022131+0.00021363097724015216j),(-0.0002616306759022131-0.00021363097724015216j),(0.017608272083862755+0j),(-0.005413732076056442+0.0015331613150582775j),(-0.005413732076056442-0.0015331613150582775j),(0.000981833183768698+0j),(0.0009511715506428843+0j),(0.0010114923604108753+0j),(0.025786395991539802+0j),(-0.0065997211830960524+0j),(0.006054479596685619-0.0024421597436282377j),(0.006054479596685619+0.0024421597436282377j),(-0.01006366475681734+0j),(0.4194597803487524+0j),(-0.008138472866194811+0j),(0.0022576045781016545+0j),(-0.0005667540273978722-0.00021097112019259387j),(-0.0005667540273978722+0.00021097112019259387j),(0.0011585942139751776+0j),(0.00401602603551259+0j),(0.002877980046820343+0j),(0.005925283534282885+0j),(-0.010245722066737569-0.03547353218877485j),(-0.010245722066737569+0.03547353218877485j),(-0.27210849911084817+0j),(0.39697878826509697-0.1877651343365984j),(0.39697878826509697+0.1877651343365984j),(0.007633192121478927-0.01374607117390004j),(0.007633192121478927+0.01374607117390004j),(0.16957327488863094+0j),(0.12262808296495933+0j),(0.11949151086265083+0j),(0.013554307146470783+0j),(0.004162752445554376+0j),(0.01745409665486481-0.009694323987986283j),(0.01745409665486481+0.009694323987986283j),(-0.0022969050895711852+0j),(0.007679264775705357+0j),(0.011833402357400954+0j),(0.0009530214150623473-0.002735587690887507j),(0.0009530214150623473+0.002735587690887507j),(0.010664969173784955+0j),(0.00867314523311096+0.002854501016023622j),(0.00867314523311096-0.002854501016023622j),(-0.0016358398675441394+0j),(0.006464153688068536+0j),(-0.0002973837419203155+0j),(0.00291359508709402+0j),(0.0006669496004130166+0j),(-0.0023010528898590047+0j),(0.0018716294425530624+0.0008705353272420356j),(0.0018716294425530624-0.0008705353272420356j),(0.00010358738559361204+0j),(0.00012679246475090153+0j),(0.009167285572258065+0j),(0.0003512128686925102+0j),(-0.0008058333635109019+0j),(2.6825142274796973e-05+0j),(-0.00015471002630606888+0j),(-0.00014348720663808132+0j),(2.942892370202061e-05-3.492051090574946e-05j),(2.942892370202061e-05+3.492051090574946e-05j),(-2.2753228985619586e-08+0j),(1.8128934198565273e-05+0j),(6.326934860301399e-06+0j),(-0.0001318350001311035+3.3735932189479683e-06j),(-0.0001318350001311035-3.3735932189479683e-06j),(0.004524838894374792+0j),(-0.00031002363536966995+0j),(1.5459984688649964e-05+0j),(-5.998987508797621e-07+0j),(-1.8190746287997685e-06+0j),(-2.1283349251468027e-07+0j),(-8.37532082305193e-08+0j),(-1.7707529524900868e-07+0j),(-1.2013437906477668e-06+0j),(-9.258487235401255e-09+0j),(-4.110557801380245e-09+0j),(5.768424592288799e-08+0j)
4,(0.14610272517369075-0.0002622685745553696j),(0.14610272517369075+0.0002622685745553696j),(0.08596936523529233+0j),(0.034895036521578354+0.020649683689342512j),(0.034895036521578354-0.020649683689342512j),(-0.004297586760975329+0j),(-0.0067549649745696745+0j),(0.05294399431099832-0.03277378355793174j),(0.05294399431099832+0.03277378355793174j),(0.04496671666346108+0j),(0.06785394567831726+0j),(-0.002513587507760627+0j),(0.06153399040196903+0j),(0.010273931802535581-0.023145352685390735j),(0.010273931802535581+0.023145352685390735j),(-0.029633390944871742+0j),(-0.04074153279104237-0.01797760117716366j),(-0.04074153279104237+0.01797760117716366j),(0.1998523286304096+0j),(0.01545022869706557+0j),(0.01237582686722516+0j),(0.07760133998105362+0j),(0.03871159689382719+0j),(-0.04351816852819104+0.028134470119303413j),(-0.04351816852819104-0.028134470119303413j),(0.2980307173079281+0j),(0.03072591778168026+0j),(0.008623768694522752+0j),(-0.00636941128918908+0j),(0.0020341854246666577+0.00062678160388615j),(0.0020341854246666577-0.00062678160388615j),(-0.004500707337331575+0j),(-0.009203578604176645+0j),(0.00678140632538283+0j),(0.01761844766272063+0j),(0.07065964117664837-0.24039123471723536j),(0.07065964117664837+0.24039123471723536j),(-0.19590007651735625+0j),(0.2222417474694624+0.17071065944446168j),(0.2222417474694624-0.17071065944446168j),(0.061556313198119224+0.15685828149369313j),(0.061556313198119224-0.15685828149369313j),(-0.11721491947244062+0j),(-0.142080835432912+0j),(-0.36422626895454513+0j),(-0.03489174436120376+0j),(-0.0327062354489636+0j),(-0.09174639227563318+0.07764076528963054j),(-0.09174639227563318-0.07764076528963054j),(0.012002701174791434+0j),(-0.07553017276781503+0j),(-0.12166935527437737+0j),(0.016642117799956266+0.03119551858785336j),(0.016642117799956266-0.03119551858785336j),(-0.11752118871156207+0j),(-0.10793486107826931-0.018575895040240677j),(-0.10793486107826931+0.018575895040240677j),(0.018474036776748613+0j),(-0.09245617870597139+0j),(0.005053111432434081+0j),(-0.050487460903923705+0j),(-0.012707554563825576+0j),(0.04474335789752574+0j),(-0.058761802419566425-0.0010597983596505212j),(-0.058761802419566425+0.0010597983596505212j),(0.0021838392827214213+0j),(-0.005487623997676632+0j),(-0.010592619115833722+0j),(0.011510764793807356+0j),(0.08046394178960158+0j),(0.007556551621970009+0j),(-0.015711654940277014+0j),(0.00015485287067343935+0j),(0.0005226801112242682+0.00703437092542785j),(0.0005226801112242682-0.00703437092542785j),(8.708507568129772e-06+0j),(-0.0008182666333347661+0j),(-0.00041560842579618014+0j),(0.009203734660880477-0.0005669575791260594j),(0.009203734660880477+0.0005669575791260594j),(-0.563704091750219+0j),(0.032250921724990264+0j),(-0.006009455769929068+0j),(0.00020432926408920244+0j),(0.0004950599022231923+0j),(0.00017277843507346592+0j),(6.323888903119242e-05+0j),(-3.314922269867074e-05+0j),(0.00015215164749999264+0j),(4.4440615014457196e-05+0j),(9.323799673071034e-06+0j),(-0.00018341202512394317+0j)
5,(-0.1462558228354384+0.00022021954819855744j),(-0.1462558228354384-0.00022021954819855744j),(-0.08615485431355283+0j),(-0.034873566109630015-0.020619639227671405j),(-0.034873566109630015+0.020619639227671405j),(0.004375711704897567+0j),(0.006933114542035972+0j),(-0.0544000560819983+0.031251176778841885j),(-0.0544000560819983-0.031251176778841885j),(-0.04766908023163987+0j),(-0.06924165247361856+0j),(0.0017797214992700664+0j),(-0.034745481861001536+0j),(-0.009449038185848654+0.02435350485269158j),(-0.009449038185848654-0.02435350485269158j),(0.015625797503251968+0j),(0.04386752134905009+0.01696829522253658j),(0.04386752134905009-0.01696829522253658j),(-0.19913918821413304+0j),(-0.015932379751571187+0j),(-0.013010751064268878+0j),(-0.09774268738740652+0j),(-0.03150700246983337+0j),(0.03660034235909542-0.024929759982783704j),(0.03660034235909542+0.024929759982783704j),(-0.310026268358472+0j),(-0.39607367681834776+0j),(-0.00046158776326730424+0j),(0.003409555874629801+0j),(-0.0011820108332145551-0.0003510904437793157j),(-0.0011820108332145551+0.0003510904437793157j),(0.0022787208990767793+0j),(5.581552916767591e-05+0j),(-0.011769054650814247+0j),(-0.025153887269992202+0j),(-0.10393835040565183+0.2511847025627194j),(-0.10393835040565183-0.2511847025627194j),(0.41392078865274107+0j),(-0.5372563920350498+0j),(-0.5372563920350498-0j),(-0.009048301739579582-0.1324039819722812j),(-0.009048301739579582+0.1324039819722812j),(-0.04205324994667696+0j),(0.01743635770300754+0j),(0.1874710721601811+0j),(0.016748438536896105+0j),(0.07685307715134919+0j),(0.05211868479169206-0.04082908530384769j),(0.05211868479169206+0.04082908530384769j),(-0.006657949378303141+0j),(0.031014223763163748+0j),(0.04750605856953065+0j),(0.028023687638161637-0.03198786436562485j),(0.028023687638161637+0.03198786436562485j),(0.04172702045744565+0j),(0.032290150129542415+0.015586795713649813j),(0.032290150129542415-0.015586795713649813j),(-0.0063417265543682915+0j),(0.017502927111473787+0j),(-0.0003128981213803507+0j),(0.0023844222055346346+0j),(-0.0003072438137428374+0j),(0.0017588978091611796+0j),(-0.02034736090991904+0.014580823948732034j),(-0.02034736090991904-0.014580823948732034j),(0.004464394825356104+0j),(-0.0028048912299991078+0j),(0.002559581749557966+0j),(0.019056338282952216+0j),(0.06526487404541804+0j),(0.008116172429002562+0j),(-0.018831946382538742+0j),(-0.0027607005033219137+0j),(0.0011265484167362106+0.006335560944414005j),(0.0011265484167362106-0.006335560944414005j),(8.139263457830397e-06+0j),(-0.0004502182136025634+0j),(-0.00028731755541202826+0j),(0.0065306342674578315-0.0004995824100311948j),(0.0065306342674578315+0.0004995824100311948j),(-0.47245556239316105+0j),(0.025985377141991+0j),(-0.005704367325071581+0j),(0.0001922716387920271+0j),(0.00045972830142111014+0j),(0.00016869531193640475+0j),(6.164336952750783e-05+0j),(-4.217361163413308e-05+0j),(0.00011504466659025017+0j),(4.366889382399886e-05+0j),(9.014394927013872e-06+0j),(-0.00017816316846667004+0j)
6,(0.00012039535690189611+4.255197453733552e-05j),(0.00012039535690189611-4.255197453733552e-05j),(0.0002964938311936749+0j),(-9.863741981786572e-05-3.42269017791303e-05j),(-9.863741981786572e-05+3.42269017791303e-05j),(-0.0003893272477732306+0j),(-0.0006783783358726051+0j),(0.0015505198214180553+0.0022624073567147117j),(0.0015505198214180553-0.0022624073567147117j),(-0.0007650909745731909+0j),(0.0017767681809641824+0j),(0.0004024951210934304+0j),(-0.04579616649883324+0j),(-0.00035215791938074257+0.0002965351843613898j),(-0.00035215791938074257-0.0002965351843613898j),(0.028392170844823497+0j),(-0.008349486727736031+0.0023921791566419923j),(-0.008349486727736031-0.0023921791566419923j),(6.226020688616662e-05+0j),(0.0013684822252005972+0j),(0.00144822099538075+0j),(0.03867564891568188+0j),(-0.01051533294598862+0j),(0.009742396641728336-0.004060075913566117j),(0.009742396641728336+0.004060075913566117j),(-0.012086377730272027+0j),(0.5633137175268574+0j),(-0.010922988336441859+0j),(0.002996374655617332+0j),(-0.0007386938407281339-0.0002819541657948406j),(-0.0007386938407281339+0.0002819541657948406j),(0.001405933185709282+0j),(0.003609342795570071+0j),(-0.00019879499862504555+0j),(-0.0024759217320292374+0j),(0.024565284500740275+0.03614564899643895j),(0.024565284500740275-0.03614564899643895j),(0.2036234201871129+0j),(-0.29963882900395494+0.14179443871477418j),(-0.29963882900395494-0.14179443871477418j),(-0.011766846158657177+0.0023386388522773963j),(-0.011766846158657177-0.0023386388522773963j),(-0.12585864193675797+0j),(-0.08981826074417629+0j),(-0.07995683260516782+0j),(-0.009323260464918381+0j),(0.0010213840378118662+0j),(-0.009908300265551003+0.004118865870939051j),(-0.009908300265551003-0.004118865870939051j),(0.001303943052721382+0j),(-0.002583811100640423+0j),(-0.003740341158913332+0j),(-0.0006701932993883997-0.0002451865832622369j),(-0.0006701932993883997+0.0002451865832622369j),(-0.003035189949445453+0j),(-0.0019334850003722517-0.0012785075432348275j),(-0.0019334850003722517+0.0012785075432348275j),(0.00044482179990094613+0j),(-0.001096719821811011+0j),(2.9964937789159597e-05+0j),(-0.0002720254830935309+0j),(-3.879068123076646e-05+0j),(0.0001168706952706666+0j),(0.00026228761869712336-0.00021759988032411207j),(0.00026228761869712336+0.00021759988032411207j),(-1.795503465964974e-05+0j),(3.39349123410264e-05+0j),(-0.0002132634500325076+0j),(-9.055480230781926e-05+0j),(-0.0008450985777767855+0j),(-0.00013159441371672805+0j),(0.0003501175903586918+0j),(0.00015975099497165363+0j),(-2.3424185486513862e-05+2.1671933839754243e-05j),(-2.3424185486513862e-05-2.1671933839754243e-05j),(-4.930008457672886e-08+0j),(-1.637628179149315e-05+0j),(-5.259475930499279e-06+0j),(0.00010785304543108234-2.3599281842119177e-06j),(0.00010785304543108234+2.3599281842119177e-06j),(-0.0033362856503988815+0j),(0.00023608213144363878+0j),(-9.714785143900824e-06+0j),(4.480999890177129e-07+0j),(2.3718524328300893e-06+0j),(1.7945367561057936e-07+0j),(7.48800310123658e-08+0j),(1.5127373117003997e-07+0j),(-5.948929706922479e-07+0j),(2.7489819755638743e-08+0j),(8.971460942118456e-09+0j),(-5.602832119078271e-08+0j)
7,(0.14570589125157313-0.0004030896645989626j),(0.14570589125157313+0.0004030896645989626j),(0.08576864862749899+0j),(0.03478290076047248+0.020527089372579656j),(0.03478290076047248-0.020527089372579656j),(-0.004563409084353232+0j),(-0.007131872224434853+0j),(0.050365035685514425-0.03167623887434838j),(0.050365035685514425+0.03167623887434838j),(0.042260718710130395+0j),(0.06484848073009013+0j),(-0.0023220878023463686+0j),(0.060753789065596635+0j),(0.008733140699574381-0.02123243878226045j),(0.008733140699574381+0.02123243878226045j),(-0.029835238362065683+0j),(-0.04207323683718389-0.01758719864256853j),(-0.04207323683718389+0.01758719864256853j),(0.20733217681691246+0j),(0.016177125255324866+0j),(0.013239436301058642+0j),(0.08499313434784432+0j),(0.04274356751374678+0j),(-0.04812777675089564+0.03123036364456518j),(-0.04812777675089564-0.03123036364456518j),(0.219040209281684+0j),(0.06034353634431397+0j),(0.012012163356595546+0j),(-0.010229548779780377+0j),(0.0036670334061877255+0.0009484896220523263j),(0.0036670334061877255-0.0009484896220523263j),(-0.010487182236963459+0j),(-0.04605210300250737+0j),(-0.02483462080444272+0j),(-0.03410852192871582+0j),(-0.2667267238099815+0.09484951118624749j),(-0.2667267238099815-0.09484951118624749j),(0.11937279285768643+0j),(-0.0939640834355613-0.16244693764796816j),(-0.0939640834355613+0.16244693764796816j),(0.07411883482192842-0.0376327796545161j),(0.07411883482192842+0.0376327796545161j),(0.08978144150491382+0j),(0.09111381415055067+0j),(0.1453606663120302+0j),(0.01561443315501245+0j),(0.018601873110373868+0j),(0.021595723713527387-0.005389032889875216j),(0.021595723713527387+0.005389032889875216j),(-0.002671086873841248+0j),(-0.00611068118220543+0j),(-0.012828556650829267+0j),(0.02650811488953328-0.0033316162402711983j),(0.02650811488953328+0.0033316162402711983j),(-0.01714547146456901+0j),(-0.022730542512048812+0.006137036673480382j),(-0.022730542512048812-0.006137036673480382j),(0.0028952179756210664+0j),(-0.028310070583390575+0j),(0.0020882344739574735+0j),(-0.021458432495325953+0j),(-0.006129336603210568+0j),(0.022115489939343494+0j),(-0.04268433253255431+0.01164785121184608j),(-0.04268433253255431-0.01164785121184608j),(0.003384978881235194+0j),(-0.004919535538088318+0j),(0.0009385859726581534+0j),(0.011733734408051793+0j),(0.10574305603383309+0j),(0.016039636293066848+0j),(-0.04375533502349836+0j),(-0.02009577935607998+0j),(0.003207291242395003-0.0027479380005255793j),(0.003207291242395003+0.0027479380005255793j),(9.543469804798725e-06+0j),(0.0020816187550111334+0j),(0.000668543476767144+0j),(-0.01368595792331345+0.0003137687447180293j),(-0.01368595792331345-0.0003137687447180293j),(0.41805114143495004+0j),(-0.02981446055770667+0j),(0.0006468400419666925+0j),(-3.277863106069897e-05+0j),(-0.0002890752403603732+0j),(1.2409259665821715e-05+0j),(2.2145095724561147e-06+0j),(0.0005988966645384563+0j),(-0.0002623082404376941+0j),(8.541497822259103e-05+0j),(3.0076998248432383e-05+0j),(-0.0005415410330415173+0j)
8,(-0.14595551295409295+0.0003336213557449094j),(-0.14595551295409295-0.0003336213557449094j),(-0.08607352596987698+0j),(-0.034746407067491956-0.02047612263788266j),(-0.034746407067491956+0.02047612263788266j),(0.004692577398754822+0j),(0.007427044841903529+0j),(-0.05277676921597385+0.029152434586182954j),(-0.05277676921597385-0.029152434586182954j),(-0.046753703582283895+0j),(-0.06714962583131144+0j),(0.0010948875739137333+0j),(-0.01728665311719121+0j),(-0.007330841356869077+0.0232338438323384j),(-0.007330841356869077-0.0232338438323384j),(0.007506868903766869+0j),(0.04697760312535895+0.016102160257866347j),(0.04697760312535895-0.016102160257866347j),(-0.20627041420874254+0j),(-0.016916812841630373+0j),(-0.014211685473747484+0j),(-0.11565213620020988+0j),(-0.031659951812650064+0j),(0.03746753370704557-0.026267129524402116j),(0.03746753370704557+0.026267129524402116j),(-0.23569541669469715+0j),(-0.5504312410726807+0j),(-0.0009964898459796897+0j),(0.006205307221059787+0j),(-0.002513148844649573-0.0005723617352562167j),(-0.002513148844649573+0.0005723617352562167j),(0.007472063172756501+0j),(0.034021428184619+0j),(0.019886336481534907+0j),(0.029596678487491288+0j),(0.1747557506297338-0.11840049619188284j),(0.1747557506297338+0.11840049619188284j),(-0.2944617392991304+0j),(0.367011624947777+0.01290437950272863j),(0.367011624947777-0.01290437950272863j),(-0.00548713107936172+0.030752389042156384j),(-0.00548713107936172-0.030752389042156384j),(0.030311972066102786+0j),(-0.007382754150639265+0j),(-0.09995209173419996+0j),(-0.00899723415950391+0j),(0.02890512334665331+0j),(-0.02657633509325834+0.02206811563658647j),(-0.02657633509325834-0.02206811563658647j),(0.003437829898607426+0j),(-0.02269347992088154+0j),(-0.037022169923459566+0j),(0.01726033096595682-0.004635313403584281j),(0.01726033096595682+0.004635313403584281j),(-0.03679843812444597+0j),(-0.03521062559487918-0.002969289398049057j),(-0.03521062559487918+0.002969289398049057j),(0.005789227848193974+0j),(-0.03406340537993378+0j),(0.0021303123583819054+0j),(-0.021610594529258217+0j),(-0.005864577795554756+0j),(0.020974221781216357+0j),(-0.03641136954383353+0.008629691323198548j),(-0.03641136954383353-0.008629691323198548j),(0.002865034423600568+0j),(-0.004160209590504436+0j),(0.0005568817916347937+0j),(0.009772794087477506+0j),(0.08837992618525532+0j),(0.01339786950319513+0j),(-0.036605474473238905+0j),(-0.0168505153797321+0j),(0.002723643103352196-0.002314511380298531j),(0.002723643103352196+0.002314511380298531j),(8.011911031644289e-06+0j),(0.0017486992453384824+0j),(0.0005618046265504898+0j),(-0.011501188406398596+0.0002639151384768052j),(-0.011501188406398596-0.0002639151384768052j),(0.3507759732560011+0j),(-0.025042416927335852+0j),(0.0004791664397006983+0j),(-2.5885613598975554e-05+0j),(-0.000239205507693004+0j),(1.4843022622733681e-05+0j),(3.412092963371458e-06+0j),(0.0005779089952327825+0j),(-0.0002634226602556495+0j),(8.261663848573525e-05+0j),(2.9071765959944878e-05+0j),(-0.000520915325051561+0j)
