0,800.1,800.2,800.3,802.1,802.2,802.3,806.1,806.2,806.3,808.1,808.2,808.3,810.2,812.1,812.2,812.3,814.1,814.2,814.3,814r.1,814r.2,814r.3,850.1,850.2,850.3,816.1,816.2,816.3,818.1,824.1,824.2,824.3,820.1,822.1,826.2,828.1,828.2,828.3,830.1,830.2,830.3,854.1,854.2,854.3,832.1,832.2,832.3,858.1,858.2,858.3,834.1,834.2,834.3,860.1,860.2,860.3,842.1,842.2,842.3,836.1,836.2,836.3,840.1,840.2,840.3,862.1,862.2,862.3,844.1,844.2,844.3,846.1,846.2,846.3,848.1,848.2,848.3,852r.1,852r.2,852r.3,888.1,888.2,888.3,856.2,852.1,852.2,852.3,864.1,838.2,890.1,890.2,890.3
800.1,8.01644090426124e-06,5.058722294472179e-11,5.058725873556551e-11,8.019616984135596e-06,2.1390528728979116e-09,2.1390526456769527e-09,8.019393785884391e-06,3.5642275990701798e-09,3.564227368995459e-09,7.66893165562961e-06,2.7331433013378562e-08,2.7331432796870244e-08,1.049993059336132,6.4642716697419176e-06,4.488595220399273e-08,4.488595200567807e-08,5.017290573451401e-06,6.534673215912034e-08,6.534673200972717e-08,5.395042203817116e-06,6.45519629292233e-08,6.455196277629696e-08,5.394527517577571e-06,6.456123905503747e-08,6.456123890212628e-08,5.3785535998133e-06,6.484936449763082e-08,6.48493643452046e-08,1.049993059336132,4.69541162875488e-06,5.8940456258482053e-08,5.8940456125382975e-08,1.049993059336132,1.049993059336132,1.049993059336132,4.637350118903286e-06,5.859956898539014e-08,5.85995688539575e-08,3.146167151676134e-06,5.0223772744758444e-08,5.022377265659349e-08,3.107039920102255e-06,4.995147966400069e-08,4.9951479576953487e-08,2.0823907929362186e-07,5.2246787352801716e-08,5.224678733739496e-08,2.849562073100961e-07,5.5457612363590416e-08,5.5457612349063576e-08,6.815591244648923e-07,5.981307895350954e-08,5.981307893787269e-08,6.8177082605562e-07,6.00228568423964e-08,6.00228568267063e-08,7.015058592999532e-07,5.99926660012197e-08,5.99926659855003e-08,6.822503051551525e-07,6.016618999819738e-08,6.016618998260088e-08,6.822680220516714e-07,6.016178557225749e-08,6.016178555666766e-08,6.822740903652993e-07,6.018059569893399e-08,6.018059568334534e-08,7.98014766649802e-07,6.086764688239546e-08,6.086764686621963e-08,9.686601617558627e-07,6.130146897911768e-08,6.130146896274619e-08,9.934933258799388e-07,6.137488737532479e-08,6.13748873588817e-08,2.086936308351847e-07,5.22411553927914e-08,5.2241155377381545e-08,2.9079364924160477e-08,7.312682115083582e-09,7.312682112580512e-09,1.049993059336132,2.258405758086382e-07,4.463580709653949e-08,4.46358070829014e-08,1.049993059336132,1.049993059336132,2.438416404058472e-08,5.651687164029772e-09,5.651687162922453e-09
800.2,8.016311840898592e-06,8.01635539848298e-06,8.016355399408881e-06,8.016149644804743e-06,8.017718104933227e-06,8.017718105857216e-06,8.013620881198077e-06,8.016645665415528e-06,8.016645666338067e-06,7.619232092792595e-06,7.65801144509374e-06,7.65801144595367e-06,1.049994297049906,6.298360534540631e-06,6.37544771941878e-06,6.375447720122134e-06,4.754511011577328e-06,4.856809643169752e-06,4.856809643697763e-06,4.85461622884721e-06,4.946171524228532e-06,4.946171524766165e-06,4.8540552747246485e-06,4.945610413604863e-06,4.945610414142434e-06,4.836647488077457e-06,4.928197236598709e-06,4.928197237134326e-06,1.049994297049906,4.249369233259562e-06,4.336886924812705e-06,4.336886925279437e-06,1.049994297049906,1.049994297049906,1.049994297049906,4.199097018671623e-06,4.2864199121053925e-06,4.286419912566392e-06,2.905781779596069e-06,2.9869888861278644e-06,2.986988886442341e-06,2.871685771768479e-06,2.9527197147498527e-06,2.9527197150604885e-06,1.395578097932373e-07,2.178789100872982e-07,2.178789101074628e-07,1.951476056667489e-07,1.597848721217086e-07,1.5978487215008424e-07,5.892755725064069e-07,5.404561742246943e-07,5.404561742913069e-07,5.897661180421482e-07,5.409206132232137e-07,5.40920613289845e-07,6.081126695702356e-07,5.592613505308529e-07,5.592613505994358e-07,5.903058692498711e-07,5.413654390077552e-07,5.413654390743945e-07,5.903179532056241e-07,5.413627742644486e-07,5.413627743310882e-07,5.903412731621965e-07,5.413960307659804e-07,5.413960308326176e-07,6.988980055130624e-07,6.500548565189561e-07,6.500548565970861e-07,8.595949975561345e-07,8.12056983324663e-07,8.120569834191854e-07,8.829146254677886e-07,8.356285257373454e-07,8.356285258342648e-07,1.4022963307405016e-07,2.1850972330225507e-07,2.185097233224728e-07,1.90398165103524e-08,3.0130913244584e-08,3.0130913248107176e-08,1.049994297049906,1.782487337828583e-07,2.4387893232747906e-07,2.4387893234999335e-07,1.049994297049906,1.049994297049906,1.6633505100066583e-08,2.5316754020147637e-08,2.5316754024783273e-08
800.3,8.016304849910832e-06,8.016259992324164e-06,8.016259993744855e-06,8.012325472933114e-06,8.01001665699068e-06,8.010016658410777e-06,8.007884357211244e-06,8.003813918207267e-06,8.003813919626558e-06,7.5908150059092385e-06,7.55172203219175e-06,7.55172203353311e-06,1.0499962562876954,6.320960698253591e-06,6.237782529178422e-06,6.237782530286017e-06,4.817383284109706e-06,4.70916240986518e-06,4.709162410696538e-06,4.961761845422233e-06,4.81657177510238e-06,4.816571775953272e-06,4.961211973411197e-06,4.816013171960496e-06,4.816013172811287e-06,4.94414703509175e-06,4.798678301562463e-06,4.798678302410085e-06,1.0499962562876954,4.328436838898486e-06,4.205979500377115e-06,4.205979501120053e-06,1.0499962562876954,1.0499962562876954,1.0499962562876954,4.276423188274466e-06,4.155715448759656e-06,4.155715449493751e-06,2.939669171041337e-06,2.864095802550693e-06,2.8640958030566622e-06,2.9044598631359845e-06,2.830103686035344e-06,2.830103686535303e-06,2.4383858920628144e-07,2.363640995647332e-07,2.3636409960655418e-07,1.586831901998538e-07,1.2183837356460602e-07,1.2183837357884901e-07,5.137678350001116e-07,4.792840013591746e-07,4.792840014394046e-07,5.139927567003291e-07,4.79514859337507e-07,4.795148594177554e-07,5.319662708376974e-07,4.971690346937717e-07,4.971690347771952e-07,5.141026178524754e-07,4.797491570025835e-07,4.797491570828401e-07,5.140931864821594e-07,4.797496200773013e-07,4.797496201575575e-07,5.141006071756583e-07,4.797587683147216e-07,4.797587683949772e-07,6.19993450470343e-07,5.83532875903438e-07,5.835328760022528e-07,7.772751259022954e-07,7.379519261379932e-07,7.379519262646558e-07,8.002005743912684e-07,7.604167262691456e-07,7.604167263998517e-07,2.44433152350966e-07,2.369798871500281e-07,2.369798871919651e-07,3.383398916466594e-08,3.2737030724771385e-08,3.2737030729979936e-08,1.0499962562876954,2.635763362732361e-07,2.579148771717435e-07,2.579148772177773e-07,1.0499962562876954,1.0499962562876954,2.808034460042605e-08,2.714255564760303e-08,2.7142555650633662e-08
802.1,8.017584592791004e-06,5.253361323721603e-09,5.2533611475548e-09,0.0005816647785643,5.480826274391108e-05,5.48082627147596e-05,0.0005815481642402,5.499435037911112e-05,5.499435034974352e-05,0.0005563915216394,5.777301176899518e-05,5.777301173747329e-05,1.0474418854434815,0.0004787526451245,5.486413723877525e-05,5.486413720819406e-05,0.0003860564137883,5.0303045292803975e-05,5.030304526682547e-05,0.0004332163444732,5.016135897668718e-05,5.016135894953344e-05,0.0004331836985915,5.015978538597817e-05,5.015978535882617e-05,0.0004321704668835,5.01109137420461e-05,5.011091371495039e-05,1.0474418854434815,0.0003759302284376,4.618279607032681e-05,4.618279604667264e-05,1.0474418854434815,1.0474418854434815,1.0474418854434815,0.0003712396775152,4.583662016833344e-05,4.583662014492374e-05,0.0002508875695868,3.677061222070748e-05,3.677061220398963e-05,0.0002477352107223,3.65287580028248e-05,3.652875798628122e-05,1.967638014495134e-05,8.15807059502784e-06,8.158070589878016e-06,2.121916058964708e-05,4.641799858350664e-06,4.641799854609906e-06,5.1301000699027135e-05,1.191648567948982e-06,1.1916485661725831e-06,5.1311893323521774e-05,1.2056729162818603e-06,1.2056729145058012e-06,5.2856802297235487e-05,1.1672273709979096e-06,1.167227369483041e-06,5.134157775094369e-05,1.1987920123926958e-06,1.198792010610198e-06,5.134278139474919e-05,1.1979518590062945e-06,1.1979518572235603e-06,5.134273209286911e-05,1.1982966295190273e-06,1.198296627736018e-06,6.039947350413422e-05,1.507728572306661e-06,1.5077285718998092e-06,7.384436859522592e-05,3.154808183181524e-06,3.1548081827710885e-06,7.580616877438166e-05,3.423779739419734e-06,3.423779738912271e-06,1.971527284996681e-05,8.165352272720697e-06,8.165352267567959e-06,2.744545274436713e-06,1.1312403422589004e-06,1.1312403416300352e-06,1.0474418854434815,2.077575538503075e-05,7.673017115200557e-06,7.673017110492782e-06,1.0474418854434815,1.0474418854434815,2.2853263478139744e-06,9.080335936277964e-07,9.080335936438544e-07
802.2,8.035341226228534e-06,8.021321635164337e-06,8.021321636089783e-06,0.0006092525868449,0.0006504841129936,0.0006504841130269,0.0006102422084084,0.0006506756927571,0.0006506756927899,0.000603659099761,0.0006273133861761,0.000627313386201,1.0484446996962498,0.0005250457711006,0.000526857177737,0.0005268571777515,0.0004213277631177,0.0004064087046632,0.0004064087046695,0.0004319687616865,0.0004126517882046,0.0004126517882105,0.0004319296897986,0.0004126071493044,0.0004126071493104,0.0004307168394325,0.0004112218159258,0.0004112218159316,1.0484446996962498,0.0003793170981025,0.0003633647689972,0.0003633647690015,1.0484446996962498,1.0484446996962498,1.0484446996962498,0.0003749597733417,0.00035928182708,0.0003592818270843,0.0002626375129886,0.0002539827287467,0.0002539827287483,0.0002596710689275,0.0002512044294707,0.0002512044294723,1.598203150821915e-05,2.1004838057984386e-05,2.1004838055886017e-05,1.3862091970388174e-05,1.1817625623188162e-05,1.1817625629001708e-05,4.910756143204988e-05,4.315882719823224e-05,4.315882720381432e-05,4.915012826553946e-05,4.319614641851017e-05,4.3196146424094046e-05,5.079230620273781e-05,4.4739301409516255e-05,4.473930141510741e-05,4.919300639705062e-05,4.323674386556675e-05,4.32367438711524e-05,4.9193610254245e-05,4.3236696474646345e-05,4.3236696480232026e-05,4.9195841257073984e-05,4.323966964431908e-05,4.323966964990462e-05,5.8911437131949445e-05,5.237628653858198e-05,5.237628654423063e-05,7.341761544603584e-05,6.611158407896926e-05,6.611158408445325e-05,7.552569292955714e-05,6.811207457877949e-05,6.811207458424303e-05,1.604245212666566e-05,2.1058462784407225e-05,2.1058462782304703e-05,2.194197922892414e-06,2.9045375883776262e-06,2.904537588261738e-06,1.0484446996962498,1.8979299661152723e-05,2.286451425719214e-05,2.2864514255150585e-05,1.0484446996962498,1.0484446996962498,1.863916944283441e-06,2.427994293500126e-06,2.427994293963211e-06
802.3,7.997714660722458e-06,8.006420327112382e-06,8.006420328532879e-06,0.0006282857573164,0.0006420874428614,0.0006420874430169,0.0006270738652352,0.0006413171423553,0.0006413171425112,0.0005771034315787,0.0005996418052787,0.0005996418054329,1.0484244935628426,0.0004581601784648,0.0004912531171928,0.000491253117327,0.0003273713539883,0.0003665953686916,0.0003665953687982,0.0003221848251074,0.0003761926912653,0.0003761926913747,0.000322137983983,0.0003761473012867,0.000376147301396,0.0003206846814954,0.0003747387794021,0.0003747387795111,1.0484244935628426,0.0002812455887297,0.0003271936980364,0.0003271936981331,1.0484244935628426,1.0484244935628426,1.0484244935628426,0.0002778536114402,0.0003231508543274,0.0003231508544229,0.0001907389111617,0.0002194463160014,0.0002194463160689,0.000188442424502,0.0002167189980715,0.0002167189981383,1.5074761553648327e-05,1.6164827776679087e-05,1.6164827784738524e-05,1.073613908069789e-05,1.0532079921301477e-05,1.0532079919022313e-05,3.4152770813293315e-05,3.8748811806028456e-05,3.874881181254207e-05,3.416938523210689e-05,3.876639572924464e-05,3.87663957357598e-05,3.533938794357377e-05,4.013384639054878e-05,4.013384639748008e-05,3.417422772047688e-05,3.878030914950922e-05,3.878030915602468e-05,3.417328909406752e-05,3.878022676755551e-05,3.878022677407095e-05,3.417392102677812e-05,3.878059498500276e-05,3.878059499151816e-05,4.107637684922977e-05,4.681678729403667e-05,4.681678730297674e-05,5.124644780079112e-05,5.867922852330795e-05,5.867922853609598e-05,5.272707634391864e-05,6.040309751103824e-05,6.0403097524384114e-05,1.5113270131297724e-05,1.6212487124111803e-05,1.621248713218931e-05,2.091518382190388e-06,2.2398592297650907e-06,2.239859230790195e-06,1.0484244935628426,1.6458225965358513e-05,1.811638952354488e-05,1.8116389531966752e-05,1.0484244935628426,1.0484244935628426,1.7360525884698773e-06,1.8616599370082865e-06,1.8616599374202763e-06
806.1,8.016090913257666e-06,8.640797894855975e-09,8.640797725732976e-09,0.0005815498448715,5.499695235179583e-05,5.499695232243233e-05,0.0009660077586855,9.186704595890075e-05,9.186704590976008e-05,0.0009242666544662,9.651647601139506e-05,9.651647595871012e-05,1.0457236051213294,0.000795441518862,9.16401460561658e-05,9.164014600509756e-05,0.0006416139068687,8.39982965000771e-05,8.399829645672214e-05,0.0007201322711666,8.375865231425535e-05,8.375865226894003e-05,0.000720078093189,8.375601327657674e-05,8.37560132312643e-05,0.0007183965672672,8.367405205007047e-05,8.367405200485237e-05,1.0457236051213294,0.0006249018389492,7.711434965165692e-05,7.711434961218548e-05,1.0457236051213294,1.0457236051213294,1.0457236051213294,0.0006171049198545,7.653614650619654e-05,7.653614646713314e-05,0.0004170488599806,6.139327448276193e-05,6.139327445486723e-05,0.000411808868003,6.098931681367855e-05,6.098931678607468e-05,3.2729440702639635e-05,1.3593582580772635e-05,1.359358257218855e-05,3.52524679367115e-05,7.717967119278517e-06,7.717967113046365e-06,8.524540002756506e-05,1.95800832875748e-06,1.958008325822469e-06,8.526346877349856e-05,1.981264430566025e-06,1.981264427631467e-06,8.783133949514824e-05,1.921888727508289e-06,1.9218887250198983e-06,8.531274675592066e-05,1.9695772274714245e-06,1.969577224525775e-06,8.531474539492905e-05,1.9681756057727943e-06,1.968175602826742e-06,8.531466028320115e-05,1.968730138714128e-06,1.9687301357675898e-06,0.0001003683195383,2.516707036593384e-06,2.5167070359578386e-06,0.0001227167890683,5.286577981572357e-06,5.286577980894601e-06,0.0001259777894104,5.736798723925215e-06,5.736798723083543e-06,3.2794128833646745e-05,1.3605747973276568e-05,1.360574796468762e-05,4.565204686984373e-06,1.8849261171028285e-06,1.8849261160554656e-06,1.0457236051213294,3.455609036742754e-05,1.2788155614398803e-05,1.278815560655098e-05,1.0457236051213294,1.0457236051213294,3.801272150856863e-06,1.5131534905314588e-06,1.513153490560312e-06
806.2,8.046667825550486e-06,8.022765408697828e-06,8.022765409622805e-06,0.0006102558432344,0.0006506783997569,0.0006506783997898,0.0010139591018985,0.0010814555873906,0.001081455587445,0.0010032292385408,0.0010426789770677,0.0010426789771088,1.0474525211258292,0.000872807482122,0.0008757496539674,0.0008757496539911,0.0007006018708364,0.0006755843074468,0.0006755843074571,0.0007183317135346,0.0006859520801731,0.0006859520801826,0.0007182668300061,0.0006858778964769,0.0006858778964864,0.000716252744027,0.0006835756631128,0.0006835756631223,1.0474525211258292,0.0006307827690737,0.00060403599145,0.000604035991457,1.0474525211258292,1.0474525211258292,1.0474525211258292,0.0006235376033451,0.0005972499764508,0.0005972499764576,0.0004367717568087,0.0004222371707996,0.0004222371708022,0.0004318392242279,0.0004176194725682,0.0004176194725707,2.660375500536274e-05,3.493901944077148e-05,3.4939019437257006e-05,2.3025670665811024e-05,1.963198477220485e-05,1.963198478189583e-05,8.163647570633774e-05,7.172705871748911e-05,7.172705872676923e-05,8.170724070527935e-05,7.178908443726554e-05,7.178908444654864e-05,8.443810729481701e-05,7.435439911339217e-05,7.435439912268624e-05,8.177849870232037e-05,7.185659842780653e-05,7.18565984370926e-05,8.177949951488667e-05,7.18565210539319e-05,7.185652106321804e-05,8.17832097706112e-05,7.186146505116165e-05,7.186146506044759e-05,9.79397439802852e-05,8.704997723560728e-05,8.704997724499144e-05,0.0001220636880442,0.0001098841876835,0.0001098841876926,0.0001255694682115,0.0001132099118148,0.0001132099118239,2.670423086191581e-05,3.5028170289769554e-05,3.502817028624812e-05,3.652560106222696e-06,4.83134444996123e-06,4.83134444976606e-06,1.0474525211258292,3.15844263051742e-05,3.802805750653894e-05,3.802805750311797e-05,1.0474525211258292,1.0474525211258292,3.102478441229767e-06,4.038588438794061e-06,4.038588439565317e-06
806.3,7.982787099704833e-06,7.99771349041803e-06,7.997713491837967e-06,0.0006270622792795,0.0006413144466097,0.0006413144467655,0.0010420162934914,0.0010658175244233,0.0010658175246826,0.0009588188248215,0.0009965061086773,0.000996506108934,1.0473977098605411,0.0007609957037575,0.0008163444914937,0.0008163444917171,0.0005435503903767,0.0006091545174699,0.0006091545176475,0.0005347926012578,0.0006251128595154,0.0006251128596975,0.0005347147322629,0.0006250374197612,0.0006250374199433,0.0005322987558849,0.0006226964069014,0.000622696407083,1.0473977098605411,0.0004668388953496,0.0005436802186565,0.0005436802188174,1.0473977098605411,1.0473977098605411,1.0473977098605411,0.0004612083753326,0.0005369612671105,0.0005369612672696,0.0003166031302063,0.0003646124990699,0.0003646124991824,0.0003127910903611,0.000360079931781,0.0003600799318922,2.501513243906141e-05,2.684090364958552e-05,2.6840903663018466e-05,1.78256326379381e-05,1.7511121645964144e-05,1.7511121642146645e-05,5.6697610884613934e-05,6.439965761362877e-05,6.43996576244539e-05,5.6725207963571246e-05,6.442887167368603e-05,6.44288716845137e-05,5.866730074783434e-05,6.670103000084259e-05,6.670103001236321e-05,5.673321876754318e-05,6.445195130885142e-05,6.44519513196796e-05,5.673165725267992e-05,6.445181334192624e-05,6.445181335275438e-05,5.673270754945682e-05,6.445242204849287e-05,6.445242205932095e-05,6.819022255984253e-05,7.780536216868921e-05,7.780536218355453e-05,8.507085755800613e-05,9.751515926986926e-05,9.751515929114288e-05,8.752843875706667e-05,0.0001003794043206,0.0001003794043428,2.5079050432625525e-05,2.69200943822624e-05,2.6920094395725445e-05,3.470674106520033e-06,3.7191858586164486e-06,3.719185860325044e-06,1.0473977098605411,2.731244296048619e-05,3.0086090747170743e-05,3.0086090761206466e-05,1.0473977098605411,1.0473977098605411,2.880813935074146e-06,3.091247785120396e-06,3.091247785806344e-06
