,node_sourcebus.1_harmonico_60,node_sourcebus.1_harmonico_180,node_sourcebus.1_harmonico_300,node_sourcebus.1_harmonico_420,node_sourcebus.1_harmonico_540,node_sourcebus.1_harmonico_660,node_sourcebus.1_harmonico_780,node_sourcebus.1_harmonico_900,node_sourcebus.1_harmonico_1020,node_sourcebus.1_harmonico_1140,node_sourcebus.1_harmonico_1260,node_sourcebus.1_harmonico_1380,node_sourcebus.1_harmonico_1500,node_sourcebus.1_harmonico_1620,node_sourcebus.1_harmonico_1740,node_sourcebus.1_harmonico_1860,node_sourcebus.1_harmonico_1980,node_sourcebus.1_harmonico_2100,node_sourcebus.1_harmonico_2220,node_sourcebus.1_harmonico_2340,node_sourcebus.1_harmonico_2460,node_sourcebus.1_harmonico_2580,node_sourcebus.1_harmonico_2700,node_sourcebus.1_harmonico_2820,node_sourcebus.1_harmonico_2940
20,-7554.901299249231,0.0104709023727644,0.0167186529255214,0.0256051782232543,0.0342744397712367,0.0426561333663293,0.0510054866483041,0.0594005676775157,0.0678923144574978,0.0765373346846004,0.0854117832980173,0.0945998827476011,0.104039043073452,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-7509.164567593669,-0.0250799832103777,-0.0405411578979859,-0.0562584455680927,-0.072871977481016,-0.0894900449890973,-0.1061669227075556,-0.122949670071413,-0.1398746503643348,-0.1569738140526138,-0.1742794588244536,-0.1918499879565429,-0.2099172869631503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,14569.294674225344,0.016447044483805,0.0310499284939701,0.0269124648234213,0.0318800286201505,0.0393299262668472,0.0478451894003532,0.0575051833878285,0.0687812229965394,0.0825341350898693,0.1002186562399741,0.1239757134388714,0.1549641370784668,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,0.0088339695671641,-0.000355462443322,0.0126660221061741,0.023805477526556,0.0324696880112048,0.0407868132811929,0.0493934809072546,0.0586978427184607,0.0691555746098991,0.081386893444335,0.0960813526079574,0.1127008876997732,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-0.0256533723206356,-0.0320655875465595,-0.0405574319456157,-0.0564336863678932,-0.0721500373380854,-0.0881221609914387,-0.1047019400530387,-0.1221490826772175,-0.1406835113065683,-0.1605241153768952,-0.1821024961616139,-0.2072951059303227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,0.0088303862288259,-0.0003623810153274,0.012656699852684,0.0237915362751986,0.0324513194082283,0.040764602813255,0.049368419811917,0.0586714167562888,0.0691298861422426,0.0813647268231093,0.0960654857765701,0.112689107372635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,0.0186014302249523,0.0394663210832619,0.0223772092716395,0.0235291776521983,0.029466503241281,0.0372584050271781,0.0469711499243274,0.0594208233470695,0.076135564952828,0.0997110868314831,0.1339423705205796,0.1806990466349464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,0.0069790152697068,-0.0200662067285077,-0.0023303108922298,0.0115041088025243,0.0201825704045264,0.0279463303990268,0.0360138156993851,0.0451234055373348,0.0560788957179291,0.0699724098989987,0.0880175339577055,0.1092320424088363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-0.0262555441177107,-0.0220099100446496,-0.0217940558325394,-0.0361749983514154,-0.0498303042209016,-0.0634933221330606,-0.0777519517103309,-0.0929888642827396,-0.1094818944252575,-0.1274688172459925,-0.1475182624944129,-0.1727159023658669,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,13594.2257512471,0.020264579162679,0.0459442825998048,0.0185659781292957,0.0165109352449986,0.0209061497401291,0.0275782753044297,0.0364952593349484,0.0486003827007913,0.0657018266421869,0.0908679450357364,0.1285136314613397,0.1804620054745165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-7731.844380427564,0.0055193046253052,-0.035546842010632,-0.0141514395283362,0.0016801424614063,0.0101682925788878,0.01717563238096,0.0243279482122778,0.0325514523507244,0.0428141520270925,0.0564129957792753,0.0747745168878638,0.0966833264791902,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6674.450239183574,-0.0266934576514732,-0.0139687519517527,-0.0067380386555952,-0.0195862966922163,-0.0310394450774733,-0.0420144669674784,-0.0532028118963601,-0.0649844780369845,-0.0775617732953329,-0.0910311874443556,-0.1058049564933872,-0.1251599103198467,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,14779.971480339516,0.0220813381387244,0.0501885898263248,0.0201796389791585,0.017848939396832,0.0225813825530317,0.0298008334773159,0.0394662543410093,0.0526030776174936,0.0711796950104325,0.0985369606392761,0.1394809535997312,0.1959902017774012,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-7927.47936282699,0.0056334184428489,-0.0367705164362441,-0.0147868920976325,0.0014922722649349,0.0101922274979701,0.0173583161341053,0.0246655673037865,0.0330660699072649,0.0435530995312507,0.0574566255504864,0.0762393868657043,0.0986554709668342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-6878.514642101977,-0.0275470027163072,-0.0142884006974901,-0.0066483702470272,-0.019852312094878,-0.031610121468391,-0.0428657205857006,-0.0543330812174439,-0.0664037395903312,-0.0792849598613027,-0.0930738054842108,-0.1081914469213691,-0.128010863821521,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,14779.786040099589,0.022081821394019,0.0501901435934133,0.0201779306463131,0.0178463579720504,0.0225783577849466,0.0297974502927892,0.039462571746665,0.0525991808780723,0.0711757250342384,0.0985331453419331,0.1394776130065806,0.1959875478661212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-7927.468078439145,0.0056327901529059,-0.0367758847763357,-0.014790387339537,0.0014894681267484,0.0101893575144347,0.0173551880902742,0.0246621179119162,0.0330622884233608,0.0435490153974173,0.0574523147362908,0.0762349722139265,0.0986510288619786,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-6878.41495495754,-0.0275470513933512,-0.0142853177993494,-0.0066431718070088,-0.0198466241659488,-0.0316036537098754,-0.0428582651929261,-0.0543244614321824,-0.0663937669964167,-0.0792734052552126,-0.0930603704526858,-0.1081757403461117,-0.127992438523847,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,14774.03725464714,0.0220967994943697,0.0502382992422205,0.0201249647018137,0.0177663199637717,0.0224845622912638,0.0296925204626191,0.0393483221906629,0.0524782314019038,0.0710524048609451,0.098414453501747,0.1393733602840546,0.1959041612726235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-7927.11798802988,0.0056133143902427,-0.0369422915155901,-0.0148987322843971,0.0014025424481442,0.0101003844588181,0.017258204871771,0.02455515576094,0.0329450034491618,0.0434223030371343,0.0573185024668434,0.076097827792988,0.0985128878171161,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6875.324800178028,-0.027548558584121,-0.0141897482480034,-0.0064820189504704,-0.0196702850993827,-0.0314031201751729,-0.0426270850260783,-0.0540571419293785,-0.0660844507101914,-0.0789149666666383,-0.0926435343004452,-0.1076883488720007,-0.1274205584011359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,14760.78181532958,0.0220909980912375,0.05021321074565,0.0201115696229468,0.0177936204356194,0.0225690175501844,0.0298631687060262,0.0396504035645366,0.0529818241390706,0.071867578747527,0.0997139414001564,0.1414085007220352,0.1989163283659357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,14643.457290680291,0.0225988457530222,0.0519201629311416,0.0184325406751467,0.0149513284819766,0.0188815434058983,0.0252129511449626,0.0337798159004218,0.0454837094168668,0.0621051127659415,0.0866843240073397,0.1236143062893684,0.1747448253436761,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-7902.840203212101,0.0049651754267567,-0.0423800213695568,-0.0184383125554034,-0.0015227724793784,0.0069777780016182,0.0136743632597574,0.0203402692979829,0.0279262626611592,0.0373782964316452,0.0499387538539362,0.0669615561749568,0.0872378422308585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-6762.083318376432,-0.0276034043524271,-0.0110146549473364,-0.0011539368934559,-0.0139045427873916,-0.0249262775888688,-0.0352693777943327,-0.0457062762210195,-0.0566560721955364,-0.0683469741102172,-0.0808995614071998,-0.0947378132269786,-0.1130443103491053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,14423.11694501752,0.0218830695029468,0.0493470558589966,0.0196169059165226,0.0181846737946819,0.024098310010918,0.0330647142744486,0.0453717756705978,0.0625320690544473,0.087275618837131,0.124077691540917,0.178971134471295,0.2528767944719331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
72,14379.852779743693,0.0218476876387716,0.0492034889456147,0.0195318824688051,0.0181885217803972,0.0241951185887162,0.0332852204997389,0.0457659027714948,0.0631725652003705,0.0882643483821787,0.125544506607938,0.1810256585100787,0.2553816958907274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,-7901.390778555185,0.0049610167720576,-0.0423804302021271,-0.0184365469008215,-0.0015272346057973,0.0069670862631988,0.0136565856049616,0.0203139649734711,0.0278893637914671,0.0373277697367049,0.0498696906997913,0.0668646173007601,0.0870920873449826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,14632.754074186209,0.0226409368770954,0.0520581388890656,0.0182924610496701,0.0147196114660063,0.0185851166433137,0.0248439249121264,0.0333198122350046,0.0449034882097545,0.0613587318988767,0.0856989783917721,0.122280209246732,0.1729413607822769,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-7901.27354099798,0.0049143726341036,-0.0428251981030024,-0.018729455006293,-0.0017606729172665,0.006726383257313,0.013387903020708,0.0200049804682126,0.0275281271408213,0.0368992602332018,0.0493535493074425,0.0662371059782396,0.086351170963711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,-6752.781591416417,-0.0276071400926922,-0.0107534907563161,-0.0007160695033963,-0.0134288460071139,-0.0243896342332919,-0.0346568595570787,-0.0450073352010032,-0.0558620653623254,-0.0674506003015035,-0.0798949260260576,-0.0936179565991894,-0.1117815581016593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,14373.73742356395,0.0236534427432251,0.0553761805990135,0.0148641406599849,0.0090352793233513,0.0112707704163857,0.0156704558741161,0.0217831809038216,0.0302009798479123,0.0422208884562604,0.0600968934557266,0.0871192363916295,0.124744145958339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-7861.784250423394,0.0036828701333851,-0.05359860716774,-0.0257746764464909,-0.0075334374811419,0.0006000257641284,0.0063680177885598,0.0117307031180652,0.0176168820641321,0.0248453039216961,0.0344359605606443,0.0474975306026061,0.0631191489083717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-6527.488907194424,-0.0276939867987042,-0.0044078088302035,0.0099320007487947,-0.0018184319365355,-0.0112255286761895,-0.0195372441962317,-0.0276252459816656,-0.035943416556197,-0.0447386745594733,-0.0541484010697217,-0.0645301594395125,-0.0783790546190149,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88,14367.449961598932,0.023679360763443,0.0554611231470817,0.0147776061315526,0.0088906517553039,0.0110835651534055,0.0154341816035403,0.0214839546667643,0.0298166681978735,0.0417163557418463,0.0594157245613234,0.0861748867441332,0.1234384057289797,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
90,-7860.803388693183,0.0036519287160415,-0.0538708367055813,-0.0259529416072491,-0.0076796213551629,0.0004446330932429,0.00618947913718,0.0115194461329815,0.0173625142369771,0.0245338581666015,0.0340472799190813,0.0470045643640467,0.0625031249368225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-6521.936187941897,-0.0276966103726785,-0.0042479073389904,0.0102017945004492,-0.001523397508259,-0.0108898216938817,-0.0191499870037592,-0.0271777398127749,-0.0354275468750819,-0.0441464938780941,-0.0534720424201137,-0.0637594806305905,-0.0774841778030256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
94,15050.390812582127,0.0275898356353758,0.0666206224109191,0.0093682052161897,-0.0016066237777276,-0.0026941507887,-0.0020457027945141,-0.0007910501694896,0.0009613194095326,0.0034165442043884,0.0070305483144037,0.0125136040044853,0.0202436875846479,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-8419.974139685926,0.0016094826264681,-0.0788824179166452,-0.0416385784825992,-0.0195259811990932,-0.0115779463259724,-0.0073551290067067,-0.0044536417499806,-0.0020154323208803,0.0004299177186708,0.0032795857713745,0.0069124194762851,0.0111823684102093,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,-6623.189338991474,-0.0301337475825073,0.0078185013403527,0.0319613886722619,0.0213373570348336,0.0145344627100539,0.0098642311486833,0.0062403898378349,0.003157608691359,0.0003693351908246,-0.0022400884090754,-0.0047786038548399,-0.0078760801681901,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,15016.266992190349,0.0278364995025315,0.0674557224535803,0.0086900365968848,-0.002821170737664,-0.0043045513484942,-0.0041171516189281,-0.0034630997610548,-0.0025364604759737,-0.0012685618785214,0.0005705954852924,0.0033662919565396,0.0073607007225946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,-8421.282360030806,0.0013715145304528,-0.0812110631230275,-0.0432177644673601,-0.0208223508761933,-0.0129561681267121,-0.0089476199738606,-0.0063603459467486,-0.0043530424815702,-0.0025031493594919,-0.0004953332012883,0.0019535989992866,0.0047950162615666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-6583.752806937852,-0.0301992829260703,0.0091487764230848,0.0343040592648414,0.0239073637261574,0.0174713939140785,0.0132739063273856,0.0102131053094154,0.0077820471825368,0.0057360323910617,0.0039619247439905,0.0023816787721371,0.0006035457872644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,14976.80760523499,0.0281295658277041,0.0684485122845115,0.007891483462984,-0.0042561850234535,-0.0062096747371178,-0.0065702334423641,-0.0066306567858977,-0.0066872608014021,-0.0068345407216273,-0.007112778569587,-0.0075257993143937,-0.0079947654037655,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-8422.790731179291,0.0010912116857831,-0.0839677315574885,-0.0450896359326239,-0.0223594512673006,-0.0145906747892444,-0.0108368556537009,-0.0086234180389796,-0.0071293230413554,-0.0059894419057938,-0.0049866293266265,-0.0039525855845237,-0.0028195332875287,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-6537.373907519253,-0.0302800009878905,0.0107212110507414,0.037082151848757,0.026955566692872,0.0209553145933873,0.0173195449358805,0.0149282082436468,0.0132725672767219,0.0121101886802956,0.011330917071418,0.0108923904950565,0.0106883253994829,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,14970.678881401473,0.0281175846291563,0.0684092366697917,0.0078678353591475,-0.0042730315373567,-0.0062250287879459,-0.0065855821545539,-0.0066466422347174,-0.0067042875287184,-0.0068529413604278,-0.0071328572835246,-0.0075478181472977,-0.0080189905570145,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,-8419.374515956151,0.0010808624695635,-0.0839610885999618,-0.0450584636708774,-0.0223348313915393,-0.0145693490662582,-0.0108172387136243,-0.0086047088369723,-0.0071110152892362,-0.0059711338532035,-0.004967948642171,-0.0039332614660643,-0.0028000125665798,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,-6534.389705884183,-0.0302666277833547,0.0107521360270083,0.0370925301704127,0.0269623811901708,0.0209620138606294,0.0173268740031164,0.0149364298699019,0.0132818274665795,0.0121205963680319,0.0113425333479787,0.0109050826084728,0.0107012123162592,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,14976.040555813132,0.0281458981484668,0.0685034322443667,0.0078575396582971,-0.0043219006367707,-0.0062982054956913,-0.0066850418271754,-0.0067796157774822,-0.0068831949896855,-0.0070981210736352,-0.0074776591836488,-0.0080443313603901,-0.0087271636616546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,-8423.360151544282,0.0010794637900812,-0.0841004516861199,-0.0451839351242163,-0.0224367884502649,-0.014672206229977,-0.0109303544033074,-0.0087347183144169,-0.0072651937051512,-0.0061593995966606,-0.0052049105134477,-0.0042389445789547,-0.0031880398353498,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-6535.796403520549,-0.0302865425399854,0.0107903307024837,0.0372131754834515,0.027100282097984,0.0211209599047017,0.0175120104535525,0.0151526089269301,0.0135339565515056,0.0124137352684551,0.0116819383121864,0.0112979456092341,0.0111693127103888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,14967.797658709298,0.0281117266179138,0.0683920398003413,0.0078589311752585,-0.0042795049185247,-0.0062311832346361,-0.0065919774810574,-0.0066535266409408,-0.006711830090129,-0.0068612929791461,-0.0071421662601089,-0.007558233154944,-0.0080307516804278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
126,-8416.65915752469,0.0010712566276739,-0.0839551362013795,-0.0450300215284635,-0.0223124791739607,-0.0145500857368363,-0.0107995936131816,-0.0085879355449286,-0.0070946363286836,-0.0059547593957249,-0.0049511951671489,-0.0039157913298744,-0.0027820567098944,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,-6533.592618299875,-0.0302620110725034,0.0107632829693361,0.0370972807661496,0.0269659831859154,0.0209657183779327,0.0173309879769945,0.0149410823648302,0.0132871086341007,0.0121265946789432,0.0113493409633933,0.0109127377362654,0.0107093819302085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
130,14967.442492883623,0.0281113438529473,0.068390037253576,0.0078572264714353,-0.0042807605974401,-0.0062323045880237,-0.0065930648642291,-0.0066546252588295,-0.0067129681032302,-0.0068624933664979,-0.0071434522299077,-0.0075596337098109,-0.0080323172047069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
132,-8416.380484008872,0.0010705978300587,-0.0839542323979377,-0.0450276265752467,-0.0223105967633354,-0.0145484323999169,-0.010798046118561,-0.0085864346419323,-0.0070931477287155,-0.00595326103631,-0.0049496755745582,-0.0039142609590434,-0.0027805888261618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
134,-6533.534718486989,-0.030261059146462,0.0107644532065338,0.0370967503984957,0.0269654868005316,0.0209653073458002,0.0173306449432081,0.0149407932573037,0.0132868637087811,0.0121263857623539,0.0113491567114785,0.0109125509765927,0.0107091132264258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
136,14967.783896028364,0.0281114516066442,0.0683919849125831,0.0078594924810516,-0.0042790554514544,-0.0062307973385603,-0.0065916257489733,-0.0066531934057005,-0.0067115050855661,-0.0068609677553413,-0.0071418326455006,-0.0075578847313889,-0.0080303974378005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
138,-8416.55708097918,0.0010706737950633,-0.083954998412667,-0.0450285435636187,-0.0223113160710784,-0.0145490935882064,-0.0107986954259659,-0.0085870910569895,-0.0070938187740642,-0.0059539455550875,-0.0049503603349783,-0.0039149112900658,-0.0027811417913074,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
140,-6533.600008336275,-0.0302622265421288,0.0107632904107041,0.0370977625368484,0.0269663721898597,0.0209660596581578,0.0173313070955687,0.0149413930467028,0.0132874200887203,0.0121269146525669,0.011349676998236,0.0109130958254726,0.0107097550299878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
142,14972.548629281484,0.0282248628466496,0.0687696761892705,0.0076953176251109,-0.0046376117407941,-0.0067239891730761,-0.0072375069380738,-0.0074966758974832,-0.0078266477858439,-0.0083675948805477,-0.0092353747264108,-0.0105426501541962,-0.012256359410163,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
