,node_sourcebus.3_harmonico_60,node_sourcebus.3_harmonico_180,node_sourcebus.3_harmonico_300,node_sourcebus.3_harmonico_420,node_sourcebus.3_harmonico_540,node_sourcebus.3_harmonico_660,node_sourcebus.3_harmonico_780,node_sourcebus.3_harmonico_900,node_sourcebus.3_harmonico_1020,node_sourcebus.3_harmonico_1140,node_sourcebus.3_harmonico_1260,node_sourcebus.3_harmonico_1380,node_sourcebus.3_harmonico_1500,node_sourcebus.3_harmonico_1620,node_sourcebus.3_harmonico_1740,node_sourcebus.3_harmonico_1860,node_sourcebus.3_harmonico_1980,node_sourcebus.3_harmonico_2100,node_sourcebus.3_harmonico_2220,node_sourcebus.3_harmonico_2340,node_sourcebus.3_harmonico_2460,node_sourcebus.3_harmonico_2580,node_sourcebus.3_harmonico_2700,node_sourcebus.3_harmonico_2820,node_sourcebus.3_harmonico_2940
60,-6875.324800178028,-0.0227503288482435,0.013020673198794,0.0040965887175859,-0.0146447094638489,-0.0282101304736211,-0.0405147606720075,-0.0530517149210609,-0.0667291426670381,-0.0824802498441202,-0.1017283005118568,-0.1272398249913962,-0.1647150726278365,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,14760.78181532958,0.0095620319363849,-0.0053363396185965,-0.0037786456403095,0.0055308379333794,0.0123087726958826,0.0184871104477464,0.0248353888824271,0.0316988241299898,0.0390742631622888,0.0461204614155069,0.0494621576714993,0.0391879431346627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,14643.457290680291,0.0092875011962088,-0.0075596541478082,-0.0064782116987634,0.0028045001638203,0.00926282583619,0.014974013962236,0.0207487137517975,0.0269492261539923,0.0336077904475068,0.0400075498251447,0.0431735406133981,0.0342682158362641,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-7902.840203212101,0.0094812996435683,-0.0106171199998277,-0.0036923623064453,0.0049742891745487,0.0110018060545923,0.0164545325038364,0.022028229616352,0.0280644698989135,0.0347112164357847,0.0417422031454188,0.0478314605389249,0.0489345065587546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-6762.083318376432,-0.0223926397559994,0.0186212088208342,0.0100218667148394,-0.0087561755240291,-0.0217081472794583,-0.0331202144649072,-0.0445790677676389,-0.0570048082784074,-0.0713005106223372,-0.0888095720457615,-0.112120724642303,-0.1465638727106708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,14423.11694501752,0.0091898876150605,-0.0059323464426682,-0.0040963463797294,0.0050790781184589,0.0117102563374158,0.017752027370924,0.0239462237309585,0.0305486829127611,0.0373101935684846,0.0427283035734554,0.0416971858509736,0.0203842148333975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
72,14379.852779743693,0.0091427479154828,-0.0059945899076654,-0.0041262425104648,0.0050169268761859,0.0116067579725881,0.0175962759324165,0.0237194262781357,0.0302172698053801,0.0368112289177422,0.0419377869554423,0.0403657437571586,0.0180565912723318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,-7901.390778555185,0.0094780980067152,-0.0106201100001065,-0.0036936104273251,0.0049709402331828,0.0109962157347356,0.016446432930156,0.0220171445715541,0.0280495978363844,0.0346911543913023,0.0417143624483057,0.0477909770842869,0.0488732968567218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,14632.754074186209,0.0092643081006858,-0.0077436253439046,-0.006700928446421,0.0025794250314087,0.0090112810665866,0.0146838933935119,0.0204112136577878,0.026556703087505,0.0331548556561493,0.0394973159308856,0.0426375868699228,0.0338164919880508,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-7901.27354099798,0.0094601659330985,-0.0108375561288832,-0.0039112379505276,0.0047516226405467,0.0107520720876938,0.0161676187127067,0.0216972179624511,0.0276834087552197,0.0342751353601885,0.0412494093374435,0.047290943927264,0.0483827240580758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,-6752.781591416417,-0.0223629042846439,0.0190814980894024,0.0105088979473014,-0.0082710773460029,-0.0211709611532068,-0.0325071293999842,-0.0438736029945466,-0.0561909539660475,-0.0703589733394391,-0.0877130689010612,-0.1108245575674456,-0.1449873436831977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,14373.73742356395,0.0087018454335431,-0.012200853163133,-0.0121035488031135,-0.0028977913755507,0.0028631831916716,0.0075543899417175,0.0120638856846618,0.0167773140742242,0.021782000981908,0.0265934739868285,0.0290445355717944,0.0225715394290956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-7861.784250423394,0.0089453218261124,-0.0161840297482095,-0.0092280408884751,-0.0006764899600022,0.0046356430189214,0.0090998908693166,0.013486578364262,0.0181548492834297,0.0232719790255424,0.0286987353886979,0.0334203372191933,0.0342297072023565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-6527.488907194424,-0.0216406303413847,0.030239050723987,0.0223305947192492,0.0035455784542088,-0.0080216076023157,-0.0174079427459994,-0.0263697993253609,-0.0358173502783639,-0.0465367852503997,-0.0596103437233155,-0.0770690781900166,-0.1030890567034111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88,14367.449961598932,0.0086881169689687,-0.0123131680596844,-0.0122404906838099,-0.0030366776098044,0.0027071025494225,0.0073730008830214,0.0118508716465248,0.0165268509775805,0.0214896308337307,0.0262608473055204,0.0286949052882501,0.0222896473496752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
90,-7860.803388693183,0.0089325049146774,-0.0163192069456578,-0.0093629000402548,-0.0008143774811742,0.0044799136272928,0.0089193627094793,0.0132759981150809,0.0179092654226317,0.0229868135083308,0.0283716381406027,0.0330574346542701,0.0338606294603717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-6521.936187941897,-0.0216228514394744,0.0305210772052361,0.0226302525836519,0.0038455711056483,-0.0076869578368208,-0.0170223509847639,-0.0259208412112185,-0.0352919731041332,-0.0459184787743627,-0.0588751445473374,-0.0761771979685846,-0.1019677388253051,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
94,15050.390812582127,0.0083378484135615,-0.0219162547694051,-0.0237893379148139,-0.0140663986563327,-0.0092984068770644,-0.0063844547884391,-0.0042483172295658,-0.002460519526302,-0.0008360644474249,0.0006199292831645,0.0015160355303882,0.0004848379648321,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-8419.974139685926,0.0086766690130147,-0.0279334880077368,-0.0204615468431394,-0.0115666418665369,-0.0073913437014139,-0.0047757229181916,-0.0027942269216342,-0.0010817393519256,0.0005267516360722,0.00205386825577,0.00325888290201,0.0032875031900358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,-6623.189338991474,-0.0220117284609896,0.0547409996150926,0.0476624084550046,0.0274792659898628,0.0178422420420525,0.0119244431685636,0.0075607966238045,0.0038687664296496,0.0003547620196021,-0.0034068676864534,-0.0080273935317786,-0.0146732482139881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,15016.266992190349,0.0082420792741063,-0.0228655305960762,-0.0249890779699971,-0.0152853133738988,-0.010672693646144,-0.007992243986774,-0.0061546656808075,-0.0047289414059038,-0.0035195452085177,-0.0024720439366432,-0.0017540614959543,-0.0020754239111358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,-8421.282360030806,0.0085919916502439,-0.0290800591704033,-0.0216442556439282,-0.0127800326318043,-0.008771968782959,-0.0063962322610789,-0.0047166670403443,-0.0033706761754515,-0.002194778388709,-0.0011456630659458,-0.0003630509981636,-0.0003927890039904,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-6583.752806937852,-0.021901408852367,0.0571569320789576,0.0502920046305086,0.0301091804085797,0.0207779138700867,0.0153190095849393,0.0115377425250224,0.0085634166851576,0.0059435383333323,0.0033386554078766,0.0003222634278853,-0.0038784038678308,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,14976.80760523499,0.0081304942580594,-0.0239871286194633,-0.0264105158198484,-0.0167296559263788,-0.0123012787409964,-0.0098979560983822,-0.0084150348668848,-0.0074197780436356,-0.0067041728504869,-0.0061426851061152,-0.0056353216159727,-0.0051048001220407,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-8422.790731179291,0.008493424577484,-0.0304374409248474,-0.0230477949416946,-0.0142200130195203,-0.0104104314955377,-0.0083196639182952,-0.0069990775819581,-0.006089164558829,-0.0054283018751567,-0.0049483776311071,-0.0046679292786019,-0.004762460843541,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-6537.373907519253,-0.0217735587264157,0.0600186508822466,0.0534117096112729,0.0332293130740775,0.0242609656540035,0.0193472069572139,0.016258371133929,0.0141381497180346,0.0125833877983308,0.0113580358311509,0.0102573273183566,0.0089813515798794,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,14970.678881401473,0.0081204090550914,-0.0239952303283658,-0.0263993007653752,-0.0167195596248848,-0.0122925031901066,-0.0098900791452936,-0.0084077646413875,-0.0074129044911265,-0.0066975181734379,-0.0061360788544002,-0.0056286265136795,-0.0050981084196224,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,-8419.374515956151,0.0084843264215075,-0.0304445299588358,-0.0230395480870562,-0.0142132575655769,-0.0104050634183931,-0.0083153812878772,-0.0069957240651762,-0.0060866893517344,-0.0054267561323274,-0.0049479744636261,-0.0046692255530983,-0.00476671721338,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,-6534.389705884183,-0.0217593265268287,0.0600268132999605,0.0533965274134425,0.0332163681020901,0.0242501087991899,0.0193378332766927,0.0162501077652142,0.0141307468930253,0.0125766292837069,0.0113516510343225,0.0102508605283528,0.0089740115813714,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,14976.040555813132,0.0081271853821312,-0.0240393954261453,-0.0264809629556188,-0.0168009612800576,-0.0123811527963821,-0.0099909416506768,-0.0085249109731912,-0.0075502249677446,-0.0068582655678777,-0.0063200851114647,-0.005822837764521,-0.005251403636241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,-8423.360151544282,0.0084902364591209,-0.0305012748690758,-0.0231164677350823,-0.014290203073802,-0.0104899158576167,-0.008412640993819,-0.0071091257372479,-0.006219994382534,-0.0055836973398608,-0.0051309052601722,-0.0048742753902068,-0.0049713884553661,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-6535.796403520549,-0.0217702222721657,0.0601541660910659,0.0535642288387916,0.0333814294022524,0.0244300823548229,0.0195421826401725,0.0164863468324321,0.0144069353096488,0.0129031569696896,0.0117439398065956,0.0107352062440739,0.0095998364110555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,14967.797658709298,0.0081159115984093,-0.0240004535390178,-0.0263958083644588,-0.0167164295944617,-0.0122899997048369,-0.009888086943209,-0.0084061948816586,-0.0074116954331872,-0.0066966230406119,-0.0061354651836573,-0.0056283107912035,-0.0050982989011064,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
126,-8416.65915752469,0.0084764711480215,-0.0304506716326307,-0.023033033334005,-0.0142081707542595,-0.0104012756614639,-0.008312639361288,-0.0069939045667234,-0.0060857612120283,-0.005426778551694,-0.0049491530082061,-0.0046720853140409,-0.0047724693426198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,-6533.592618299875,-0.0217538115665584,0.0600303038669328,0.0533913597907483,0.0332121093475358,0.0242467542786436,0.0193351780605074,0.0162480258952684,0.0141291539645181,0.0125754450282954,0.0113507507496294,0.0102499789769215,0.0089725699611141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
130,14967.442492883623,0.0081156955952953,-0.024000735241784,-0.0263955071080677,-0.0167161313799801,-0.0122897254267552,-0.0098878263524458,-0.0084059388291242,-0.0074114360596255,-0.0066963528670172,-0.0061351769885777,-0.005627999355042,-0.0050979659998772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
