,node_sourcebus.2_harmonico_60,node_sourcebus.2_harmonico_180,node_sourcebus.2_harmonico_300,node_sourcebus.2_harmonico_420,node_sourcebus.2_harmonico_540,node_sourcebus.2_harmonico_660,node_sourcebus.2_harmonico_780,node_sourcebus.2_harmonico_900,node_sourcebus.2_harmonico_1020,node_sourcebus.2_harmonico_1140,node_sourcebus.2_harmonico_1260,node_sourcebus.2_harmonico_1380,node_sourcebus.2_harmonico_1500,node_sourcebus.2_harmonico_1620,node_sourcebus.2_harmonico_1740,node_sourcebus.2_harmonico_1860,node_sourcebus.2_harmonico_1980,node_sourcebus.2_harmonico_2100,node_sourcebus.2_harmonico_2220,node_sourcebus.2_harmonico_2340,node_sourcebus.2_harmonico_2460,node_sourcebus.2_harmonico_2580,node_sourcebus.2_harmonico_2700,node_sourcebus.2_harmonico_2820,node_sourcebus.2_harmonico_2940
24,14569.294674225344,0.0135738303755492,0.0207556067252767,0.0216486238029116,0.0288560714060329,0.0367207830615825,0.0450851828303531,0.0541948984782962,0.0644113532076962,0.076255410612829,0.0904486019839188,0.1076745515340586,0.1269025131045903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,0.0138365269350284,0.0201120517312574,0.0218116162672141,0.0293884692179217,0.037309910557138,0.0456390854083922,0.0546010260759242,0.0644764152434084,0.0756399287785437,0.0885827616027575,0.1037649101083626,0.1206841031279891,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-0.0286848504289199,-0.0421341992056549,-0.0439797727480604,-0.0586383828630607,-0.074106401696073,-0.0901130045667517,-0.1069086149507994,-0.1247800351678371,-0.144063731182827,-0.1652282761610122,-0.1891567049866389,-0.2181642304986194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,0.0138353107180131,0.0201107424378527,0.0218140358502659,0.0293965995307136,0.0373268877073422,0.0456689851542701,0.0546489685306691,0.0645488186265502,0.075744881054588,0.0887304578003302,0.1039677147066084,0.1209543101948054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,0.0140244077386544,0.0199285215011854,0.0130271557153815,0.0187216827069794,0.0255279635533752,0.0330632043483302,0.0417412906469823,0.0521825845152747,0.0652860702212894,0.0822941017841092,0.1043325395673622,0.1293146859728852,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,0.0145647832910053,0.01864185806611,0.0133426394424637,0.0197451905280102,0.0266099870779762,0.033995456064223,0.042272103655576,0.0518997276097766,0.0634937188154974,0.0778601668946408,0.0957195286639215,0.1160212552992792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-0.031152985133833,-0.0411027830781134,-0.0274369439277832,-0.0393387560645041,-0.0524666723647781,-0.0661658619690149,-0.0808154600115403,-0.0968439397877596,-0.1147447775478228,-0.1352179233097354,-0.1596652685896911,-0.1919940365199893,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,13594.2257512471,0.014358156992128,0.019195558521513,0.006082227697329,0.0104116468498364,0.0160910621096343,0.0225160310982699,0.0301660927730821,0.0397650607258649,0.0523550213854822,0.0693561279352139,0.09196595878785,0.1173490086245136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-7731.844380427564,0.0151187610845679,0.0174079587504955,0.0065159791216909,0.0118169580465228,0.0175580060680967,0.0237524587083292,0.030827854374531,0.0393037359264794,0.049867866241751,0.0634102108332362,0.0806737591692971,0.1002139910487735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6674.450239183574,-0.0330524363526622,-0.0401213664316421,-0.014076294728434,-0.0234269013052905,-0.0340927253331661,-0.0450465543764473,-0.0566772582102022,-0.069407190733867,-0.0836966408898615,-0.1002008945826494,-0.1203375139937018,-0.1483778762883422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,14779.971480339516,0.0156314122913466,0.02089400542981,0.0064780506675027,0.011146081528889,0.0172910432077253,0.0242463990531908,0.032533360284003,0.0429397175965667,0.0565997288222919,0.0750588641832553,0.0996187705851291,0.1271852276895358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-7927.47936282699,0.0155135195873667,0.0178441096520849,0.0065630807646329,0.011971934894029,0.0178319153259725,0.024154123017884,0.0313767966590053,0.040032398084128,0.0508256671622442,0.0646684620505773,0.0823216723048303,0.1023026632236305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-6878.514642101977,-0.0341272382907318,-0.041408689571647,-0.0142660650043578,-0.0238406104818803,-0.0347795991710228,-0.0460103469024278,-0.0579323766548773,-0.0709801564536712,-0.0856267361112935,-0.102545423790887,-0.123194391530553,-0.1519730045906329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,14779.786040099589,0.0156314472783444,0.0208934524955513,0.0064757162928547,0.0111433863149039,0.0172880058018399,0.0242429969629108,0.0325295911599578,0.042935601095343,0.0565953095716112,0.0750542103757689,0.0996139335064338,0.127180039487811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-7927.468078439145,0.0155136463686036,0.0178433663978749,0.0065607128570501,0.0119692556875768,0.0178288686526684,0.0241506616480446,0.0313728911002618,0.0400280302387935,0.0508208284404665,0.0646631503976542,0.0823158703354362,0.1022962369122819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-6878.41495495754,-0.0341278048723062,-0.0414077011630605,-0.0142611635904265,-0.0238349417309499,-0.0347730859208103,-0.0460028344264285,-0.0579237156743235,-0.0709701847466639,-0.0856152607135168,-0.1025322051725968,-0.1231791372169161,-0.1519554085922154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,14774.03725464714,0.0156325306431178,0.0208763086623529,0.0064033490092771,0.0110598272427742,0.0171938280308791,0.0241374961754522,0.0324126838940992,0.042807880390492,0.0564581334916148,0.0749096536800574,0.0994635312814844,0.1270185455261415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-7927.11798802988,0.0155175754046154,0.0178203232911069,0.0064873055441977,0.0118861921467587,0.0177344032828899,0.0240433240827277,0.0312517580433537,0.0398925274841249,0.0506706702931239,0.064498244845369,0.0821356407677665,0.1020964979971654,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6875.324800178028,-0.0341453658279156,-0.0413770545762755,-0.0141092150861861,-0.0236591929091819,-0.0345711357769906,-0.0457698749586771,-0.0576551041543268,-0.0706608725501256,-0.0852592399290934,-0.1021220149143052,-0.1227056570295416,-0.1514090507253493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,14760.78181532958,0.0156220397556992,0.0208477736133794,0.0063910499046453,0.0110673953873525,0.0172306025455325,0.0242205742537455,0.0325678660199907,0.0430733379376831,0.0568897161814005,0.0755846873699564,0.1004652507138696,0.1283297215545099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,14643.457290680291,0.0157137486285565,0.020455582039878,0.0040816795034233,0.008249217183703,0.0138538311665458,0.0201394591865594,0.0275944065084262,0.0369517275911424,0.0492588569429069,0.0659432971114251,0.088226784062034,0.1133494870233982,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-7902.840203212101,0.0156582101726223,0.0171152901272456,0.0040921619750881,0.0091211966259289,0.0145178926798806,0.0202841556475319,0.0268558192425918,0.0347479292123393,0.0446341944080307,0.0573857190435467,0.0737419635833909,0.0923515504515936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-6762.083318376432,-0.0347099442209684,-0.0403149132786146,-0.0090789504884627,-0.0178689367193788,-0.0279482556154554,-0.0381733512628581,-0.0489600776926702,-0.060743973222241,-0.0739854585897735,-0.0893259125800687,-0.108134626707497,-0.1345217783649565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,14423.11694501752,0.0153270690089194,0.0200673236216889,0.0060470125546631,0.0110918544241353,0.0177534253958486,0.0255267090500398,0.0350922586751582,0.0474539025479012,0.0640362720399001,0.0866794537941312,0.1165090524867886,0.1478697858424769,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
72,14379.852779743693,0.015285362064286,0.0199603149929328,0.0059991224430668,0.0110700750224014,0.0177569931755937,0.0255667398679384,0.0351856556200012,0.0476223426856031,0.0643027576300751,0.0870525546493704,0.1169249278453686,0.148022056179736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,-7901.390778555185,0.0156553797304632,0.0171079730559458,0.0040897101663413,0.0091201147769706,0.0145182210044022,0.0202865120551144,0.0268610887804131,0.0347572462329442,0.0446489095102997,0.0574071463376638,0.0737703725828806,0.0923833619434682,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,14632.754074186209,0.0157206391229254,0.0204220826138763,0.0038910733916893,0.008017631751544,0.0135775510746509,0.0198072242717082,0.0271918460674226,0.0364593901804565,0.0486492870658493,0.0651781324545102,0.0872600523422578,0.1121651028096797,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-7901.27354099798,0.0156709357016522,0.0170609211665691,0.0038962950378173,0.0088936164006798,0.0142515135674384,0.0199706334049212,0.026486176336339,0.0343112283923131,0.044116256058634,0.0567682226390163,0.0730045803460486,0.0914876943426314,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,-6752.781591416417,-0.0347559960731597,-0.0402264616247765,-0.0086647520552673,-0.0173913321463851,-0.0274005318645066,-0.0375430148154756,-0.0482356814504676,-0.0599138093687724,-0.073036318339859,-0.088241199616789,-0.1068887316448796,-0.1330604522164485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,14373.73742356395,0.0158849041884302,0.0196009145588754,-0.0007463680832101,0.0023616095909387,0.0067941029579456,0.0115957154273082,0.0171620829642578,0.024075626109585,0.033146110170687,0.045472124176503,0.0620254909596886,0.0808594016911247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-7861.784250423394,0.015975423710135,0.0157300482122872,-0.0008737311087036,0.00332996761171,0.0077052476410516,0.0122148310640367,0.0172674779769212,0.0233121097938455,0.0309154528385489,0.0408082337169502,0.0536423078719811,0.0684454974628107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-6527.488907194424,-0.0358657193691706,-0.0380588822172369,0.0014190134327802,-0.0057169243646482,-0.0139382028137199,-0.021944824808667,-0.0301647584039393,-0.0390081780457735,-0.0488718672633767,-0.0602722039722927,-0.0742737675659026,-0.0940608947306416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88,14367.449961598932,0.015889448123078,0.0195812875496947,-0.0008635799753495,0.0022179485378644,0.0066210145701048,0.0113850863565874,0.0169032430054321,0.0237537886406342,0.0327399966272726,0.0449513987317632,0.0613526427651539,0.0800180578643126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
90,-7860.803388693183,0.0159832558807167,0.0156967908893157,-0.0009946878010212,0.0031883550660559,0.0075379280486133,0.0120155956357917,0.0170292173693473,0.0230257493411698,0.0305687722508122,0.0403848096367326,0.0531227358180041,0.0678201511579879,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-6521.936187941897,-0.0358941709038445,-0.0380049413966369,0.0016745806661267,-0.0054199358767883,-0.0135942834254537,-0.0215443494220606,-0.0296980950381435,-0.0384647015751576,-0.0482388985776282,-0.0595332625339895,-0.0734034897426243,-0.0930074420540129,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
94,15050.390812582127,0.0175163657109507,0.0196489437620023,-0.0099902352933356,-0.0087965684208939,-0.0064693764472782,-0.0044783968716377,-0.0026482185797063,-0.0007525018880761,0.0014473959710068,0.0042345932376123,0.0078716419877968,0.0120263637170701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-8419.974139685926,0.0178591103110325,0.0143995815536608,-0.0103989049666919,-0.0076082440551432,-0.0051254995260918,-0.00312934369609,-0.0013184924097664,0.0005330145444167,0.0026295745493396,0.0051914719306634,0.0084047970530821,0.0120186100931284,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,-6623.189338991474,-0.040991564954507,-0.0369421037630124,0.0215951364075364,0.0172449662758108,0.0122112465257034,0.0082480217347045,0.0049213584515165,0.0018996559848033,-0.0010406758762825,-0.0040899332531438,-0.0075390281239626,-0.0122156687261169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,15016.266992190349,0.0175770475064548,0.0195425462162959,-0.0109802907906892,-0.0100341442620032,-0.0079814151097033,-0.0063459807056593,-0.004982070236144,-0.0037095102701719,-0.0023623273667333,-0.0007607155642122,0.0012677058362062,0.0035937260033451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,-8421.282360030806,0.0179488934919056,0.0141815223511113,-0.0114249865000953,-0.0088360126727034,-0.0066044935269436,-0.0049297429780361,-0.0035276772215394,-0.0022026174012989,-0.0007976302693214,0.0008412097368533,0.0028393271754791,0.0050392775827036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-6583.752806937852,-0.0412808411667821,-0.0365959068432935,0.0237698086254408,0.0198035174706836,0.0151984346202868,0.0117560933502656,0.0090477086239399,0.0067550632086183,0.0046782230250738,0.0026689694494432,0.0005353200436475,-0.0022459076022813,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,14976.80760523499,0.0176504233882059,0.0194221597296814,-0.0121498155806753,-0.011497993883835,-0.009771300410374,-0.0085584109125455,-0.0077491079765264,-0.0072184878110185,-0.006887563146764,-0.0067002702927463,-0.0065924906150311,-0.0064512663903441,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-8422.790731179291,0.0180568346168675,0.0139286072363072,-0.0126392457018581,-0.0102905418932765,-0.008357795203266,-0.0070654152035277,-0.006150062961548,-0.0054523964621205,-0.0048724034863156,-0.0043357705570184,-0.003789956756952,-0.0032804698345972,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-6537.373907519253,-0.0416264579911189,-0.0361940403538989,0.0263446994161092,0.0228351926843042,0.018739632987054,0.0159166704779416,0.0139439632364731,0.0125194713777424,0.0114716880896086,0.0107028710402278,0.0101396822618007,0.0096244202331369,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,14970.678881401473,0.0176403655656772,0.019388962910753,-0.0121631616013568,-0.0115069722488518,-0.0097796074743856,-0.0085668931098722,-0.0077580712686047,-0.0072280821818381,-0.0068978676603487,-0.0067112978269453,-0.0066041599833375,-0.0064634426276111,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,-8419.374515956151,0.0180485604510753,0.013898837218212,-0.0126508233862874,-0.0102992474766759,-0.0083662930289045,-0.0070743266976736,-0.0061596210810136,-0.005462720182728,-0.0048835701241908,-0.0043478619671855,-0.0038031888282283,-0.0032956634441522,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,-6534.389705884183,-0.0416120146718191,-0.0361499994055792,0.0263614975570715,0.0228468905286223,0.0187506753072397,0.0159280227634914,0.0139559479933912,0.0125322271604936,0.0114852685835782,0.0107172360270332,0.010154574686229,0.0096389991030191,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,14976.040555813132,0.0176559771980961,0.0194229975259083,-0.0122032967621845,-0.0115664538445927,-0.0098555332359147,-0.0086628824603555,-0.0078800971410071,-0.0073849576307745,-0.0071026673741182,-0.0069831187987231,-0.0069674158860842,-0.0069309984921657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,-8423.360151544282,0.0180633741640821,0.0139214748321049,-0.0126955045789582,-0.0103588298442547,-0.008440461434744,-0.0071663651467069,-0.0062742665808388,-0.0056065899355379,-0.0050660663285859,-0.0045822098765075,-0.0041059662501763,-0.0036773741313468,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-6535.796403520549,-0.0416458317059325,-0.0361834395856243,0.0264648236312416,0.0229782329248028,0.0189072400772655,0.0161139232471056,0.0141763784834695,0.0127933796376173,0.0117948013433614,0.0110853419373374,0.0105973998832963,0.0101909374264428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,14967.797658709298,0.0176364721479892,0.0193741665170437,-0.0121700733356528,-0.0115120703305506,-0.009784544605539,-0.0085720830787488,-0.0077636833138728,-0.00723421440528,-0.0069045873523462,-0.006718646329268,-0.0066121509766357,-0.0064721309338999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
126,-8416.65915752469,0.0180414909551118,0.0138735961658222,-0.012660782425819,-0.0103069862248441,-0.008374009709357,-0.0070825347238991,-0.0061685162358011,-0.0054724039462762,-0.0048941061050976,-0.0043593098036012,-0.0038157103620556,-0.0033099462089593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,-6533.592618299875,-0.0416063188193296,-0.0361330033641041,0.0263685663985037,0.0228521530097207,0.0187558140597766,0.0159334155184154,0.0139617300853384,0.0125384670970355,0.0114920079354728,0.0107244861164729,0.010162252717739,0.009646688316915,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
130,14967.442492883623,0.0176362102880257,0.0193732808412393,-0.01217048355058,-0.0115123391346829,-0.0097847863983431,-0.0085723249157191,-0.0077639349608412,-0.0072344805353794,-0.0069048705268647,-0.0067189480257791,-0.0066124733379373,-0.0064724842966845,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
132,-8416.380484008872,0.0180408423563761,0.013871567236989,-0.0126614011016181,-0.010307392614204,-0.0083743801716702,-0.0070829060944516,-0.0061689009100564,-0.005472808322192,-0.0048945361613326,-0.0043597759052935,-0.0038162375736782,-0.0033105978827418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
134,-6533.534718486989,-0.0416053184565906,-0.0361299827937662,0.0263696134160071,0.0228528596614637,0.0187564700366094,0.015934081904557,0.0139624267496656,0.0125392022633287,0.0114927843955003,0.0107253004236566,0.0101630873204495,0.0096474910531595,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
136,14967.783896028364,0.0176363667152641,0.0193736249944441,-0.0121703213681664,-0.0115122659193588,-0.0097847391052223,-0.0085722897605234,-0.0077639076556717,-0.0072344594636394,-0.006904855235507,-0.0067189391449103,-0.0066124736064634,-0.0064725016376517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
138,-8416.55708097918,0.018041143081701,0.013872258248288,-0.0126613668339027,-0.0103074641721022,-0.0083744979444334,-0.0070830617735836,-0.0061690934769808,-0.0054730373734767,-0.0048947992057203,-0.0043600652774513,-0.0038165366531963,-0.0033108859380033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
140,-6533.600008336275,-0.0416064131930789,-0.0361334293936453,0.0263684019524942,0.0228520324876626,0.0187556977564155,0.0159332940451699,0.0139615999588312,0.0125383266328227,0.0114918561409356,0.0107243219018238,0.0101620724907349,0.009646477079911,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
142,14972.548629281484,0.0176830278034781,0.0194280339978837,-0.0124606227594119,-0.0118961258410802,-0.0102612565147291,-0.0091661545186915,-0.0085111744436461,-0.0081870422988411,-0.0081391676784697,-0.0083461608947224,-0.0087743104775599,-0.009243126715386,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
